Zeit	Weg	Kraft
s	mm	N
0.02	0.277	10.3066
0.04	0.2773	10.4768
0.06	0.2776	10.6019
0.08	0.2776	10.6438
0.1	0.2776	10.6559
0.12	0.2776	10.6591
0.14	0.2777	10.6632
0.16	0.2777	10.6648
0.18	0.2777	10.6664
0.2	0.2777	10.6696
0.22	0.2777	10.6688
0.24	0.2777	10.6712
0.26	0.2777	10.6712
0.28	0.2777	10.6712
0.3	0.2777	10.6737
0.32	0.2777	10.6737
0.34	0.2777	10.6745
0.36	0.2777	10.6745
0.38	0.2777	10.6745
0.4	0.2777	10.6761
0.42	0.2777	10.6753
0.44	0.2777	10.6769
0.46	0.2777	10.6761
0.48	0.2777	10.6777
0.5	0.2777	10.6793
0.52	0.2777	10.6801
0.54	0.2777	10.6801
0.56	0.2777	10.6825
0.58	0.2777	10.6825
0.6	0.2777	10.6833
0.62	0.2777	10.6833
0.64	0.2777	10.6858
0.66	0.2777	10.6866
0.68	0.2777	10.6858
0.7	0.2777	10.6874
0.72	0.2777	10.6874
0.74	0.2777	10.6874
0.76	0.2777	10.6874
0.78	0.2778	10.6874
0.8	0.2778	10.6898
0.82	0.2778	10.6938
0.84	0.2778	10.6979
0.86	0.2778	10.7003
0.88	0.2778	10.7035
0.9	0.2778	10.7067
0.92	0.2778	10.7067
0.94	0.2778	10.7108
0.96	0.2778	10.7116
0.98	0.2778	10.7116
1.	0.2778	10.7124
1.02	0.2778	10.7132
1.04	0.2778	10.7164
1.06	0.2778	10.7132
1.08	0.2778	10.7172
1.1	0.2778	10.7188
1.12	0.2778	10.7172
1.14	0.2778	10.7196
1.16	0.2778	10.7205
1.18	0.2778	10.7213
1.2	0.2778	10.7221
1.22	0.2778	10.7213
1.24	0.2778	10.7237
1.26	0.2778	10.7229
1.28	0.2779	10.7229
1.3	0.2779	10.7261
1.32	0.2779	10.7253
1.34	0.2779	10.7285
1.36	0.2779	10.7277
1.38	0.2779	10.7301
1.4	0.2779	10.7309
1.42	0.2779	10.7301
1.44	0.2779	10.7326
1.46	0.2779	10.7326
1.48	0.2779	10.7334
1.5	0.2779	10.735
1.52	0.2779	10.735
1.54	0.2779	10.739
1.56	0.2779	10.7382
1.58	0.2779	10.7382
1.6	0.2779	10.7414
1.62	0.2779	10.7414
1.64	0.2779	10.7422
1.66	0.2779	10.7447
1.68	0.2779	10.743
1.7	0.2779	10.743
1.72	0.2779	10.7455
1.74	0.2779	10.7438
1.76	0.2779	10.7471
1.78	0.2779	10.7471
1.8	0.2779	10.7471
1.82	0.2779	10.7479
1.84	0.2779	10.7487
1.86	0.2779	10.7511
1.88	0.2779	10.7511
1.9	0.2779	10.7535
1.92	0.2779	10.7495
1.94	0.2779	10.7535
1.96	0.2779	10.7568
1.98	0.2779	10.756
2.	0.2779	10.7584
2.02	0.2779	10.7568
2.04	0.2779	10.7608
2.06	0.2779	10.7608
2.08	0.2779	10.7624
2.1	0.2779	10.7632
2.12	0.278	10.7632
2.14	0.278	10.7648
2.16	0.278	10.7648
2.18	0.278	10.7656
2.2	0.278	10.7681
2.22	0.278	10.7713
2.24	0.278	10.7737
2.26	0.278	10.7777
2.28	0.278	10.7785
2.3	0.278	10.7826
2.32	0.278	10.7834
2.34	0.278	10.7882
2.36	0.278	10.7874
2.38	0.278	10.7882
2.4	0.278	10.7898
2.42	0.278	10.7914
2.44	0.278	10.7931
2.46	0.278	10.7914
2.48	0.278	10.7955
2.5	0.278	10.7955
2.52	0.278	10.7939
2.54	0.278	10.7971
2.56	0.278	10.7955
2.58	0.278	10.7979
2.6	0.278	10.7971
2.62	0.278	10.7979
2.64	0.278	10.7987
2.66	0.278	10.7947
2.68	0.278	10.8003
2.7	0.278	10.7987
2.72	0.278	10.7995
2.74	0.278	10.7979
2.76	0.278	10.7979
2.78	0.278	10.8003
2.8	0.278	10.8003
2.82	0.278	10.8003
2.84	0.278	10.8011
2.86	0.278	10.7987
2.88	0.278	10.8019
2.9	0.278	10.7987
2.92	0.278	10.8011
2.94	0.278	10.8003
2.96	0.278	10.8011
2.98	0.2781	10.8027
3.	0.2781	10.8027
3.02	0.2781	10.8052
3.04	0.2781	10.8052
3.06	0.2781	10.8076
3.08	0.2781	10.8084
3.1	0.2781	10.8084
3.12	0.2781	10.8108
3.14	0.2781	10.8124
3.16	0.2781	10.8116
3.18	0.2781	10.8132
3.2	0.2781	10.8132
3.22	0.2781	10.814
3.24	0.2781	10.8157
3.26	0.2781	10.8173
3.28	0.2781	10.8213
3.3	0.2781	10.8213
3.32	0.2781	10.8229
3.34	0.2781	10.8261
3.36	0.2781	10.8269
3.38	0.2781	10.8261
3.4	0.2781	10.8294
3.42	0.2781	10.8286
3.44	0.2781	10.8342
3.46	0.2781	10.8318
3.48	0.2781	10.8342
3.5	0.2781	10.8382
3.52	0.2781	10.8399
3.54	0.2781	10.839
3.56	0.2781	10.8431
3.58	0.2781	10.8431
3.6	0.2781	10.8471
3.62	0.2781	10.8479
3.64	0.2781	10.8463
3.66	0.2781	10.8495
3.68	0.2781	10.8511
3.7	0.2781	10.8511
3.72	0.2781	10.8503
3.74	0.2781	10.8544
3.76	0.2782	10.8536
3.78	0.2782	10.852
3.8	0.2782	10.8544
3.82	0.2782	10.8552
3.84	0.2782	10.8536
3.86	0.2782	10.8552
3.88	0.2782	10.8576
3.9	0.2782	10.8584
3.92	0.2782	10.86
3.94	0.2782	10.8616
3.96	0.2782	10.8633
3.98	0.2782	10.8641
4.	0.2782	10.8649
4.02	0.2782	10.8657
4.04	0.2782	10.8681
4.06	0.2782	10.8681
4.08	0.2782	10.8689
4.1	0.2782	10.8705
4.12	0.2782	10.8697
4.14	0.2782	10.8713
4.16	0.2782	10.8705
4.18	0.2782	10.8737
4.2	0.2782	10.8729
4.22	0.2782	10.8729
4.24	0.2782	10.8737
4.26	0.2782	10.8729
4.28	0.2782	10.877
4.3	0.2782	10.877
4.32	0.2782	10.8802
4.34	0.2782	10.8818
4.36	0.2782	10.8834
4.38	0.2782	10.8883
4.4	0.2782	10.8875
4.42	0.2782	10.8899
4.44	0.2782	10.8899
4.46	0.2782	10.8915
4.48	0.2782	10.8931
4.5	0.2782	10.8931
4.52	0.2782	10.8947
4.54	0.2782	10.8955
4.56	0.2782	10.8955
4.58	0.2782	10.8963
4.6	0.2782	10.8971
4.62	0.2782	10.8979
4.64	0.2782	10.8979
4.66	0.2782	10.8996
4.68	0.2782	10.8996
4.7	0.2783	10.8996
4.72	0.2783	10.9004
4.74	0.2783	10.8996
4.76	0.2783	10.9004
4.78	0.2783	10.9036
4.8	0.2783	10.9052
4.82	0.2783	10.9076
4.84	0.2783	10.9092
4.86	0.2783	10.9125
4.88	0.2783	10.9141
4.9	0.2783	10.9157
4.92	0.2783	10.9181
4.94	0.2783	10.9189
4.96	0.2783	10.9189
4.98	0.2783	10.9213
5.	0.2783	10.9221
5.02	0.2783	10.923
5.04	0.2783	10.9254
5.06	0.2783	10.9221
5.08	0.2783	10.9246
5.1	0.2783	10.927
5.12	0.2783	10.9238
5.14	0.2783	10.9294
5.16	0.2783	10.9238
5.18	0.2783	10.927
5.2	0.2783	10.931
5.22	0.2783	10.9254
5.24	0.2783	10.9318
5.26	0.2783	10.9294
5.28	0.2783	10.9294
5.3	0.2783	10.9318
5.32	0.2783	10.9278
5.34	0.2784	10.9326
5.36	0.2784	10.9302
5.38	0.2784	10.9318
5.4	0.2784	10.9367
5.42	0.2784	10.9351
5.44	0.2784	10.9375
5.46	0.2784	10.9399
5.48	0.2784	10.9407
5.5	0.2784	10.9431
5.52	0.2784	10.9415
5.54	0.2784	10.9447
5.56	0.2784	10.9439
5.58	0.2784	10.9455
5.6	0.2784	10.9472
5.62	0.2784	10.9472
5.64	0.2784	10.948
5.66	0.2784	10.948
5.68	0.2784	10.9496
5.7	0.2784	10.9496
5.72	0.2784	10.9496
5.74	0.2784	10.952
5.76	0.2784	10.9512
5.78	0.2784	10.9512
5.8	0.2784	10.952
5.82	0.2784	10.9536
5.84	0.2784	10.956
5.86	0.2784	10.9593
5.88	0.2784	10.9633
5.9	0.2784	10.9641
5.92	0.2784	10.9673
5.94	0.2784	10.9681
5.96	0.2784	10.9681
5.98	0.2784	10.9706
6.	0.2784	10.9697
6.02	0.2784	10.9778
6.04	0.2784	10.9714
6.06	0.2784	10.9754
6.08	0.2784	10.9802
6.1	0.2784	10.973
6.12	0.2784	10.9802
6.14	0.2784	10.977
6.16	0.2784	10.9794
6.18	0.2784	10.9802
6.2	0.2784	10.9778
6.22	0.2784	10.9843
6.24	0.2785	10.9762
6.26	0.2785	10.9827
6.28	0.2785	10.9835
6.3	0.2785	10.981
6.32	0.2785	10.9867
6.34	0.2785	10.9851
6.36	0.2785	10.9883
6.38	0.2785	10.9883
6.4	0.2785	10.9883
6.42	0.2785	10.9915
6.44	0.2785	10.9891
6.46	0.2785	10.9915
6.48	0.2785	10.9931
6.5	0.2785	10.9923
6.52	0.2785	10.9939
6.54	0.2785	10.9939
6.56	0.2785	10.9948
6.58	0.2785	10.9956
6.6	0.2785	10.9948
6.62	0.2785	10.9972
6.64	0.2785	10.9972
6.66	0.2785	10.998
6.68	0.2785	10.9988
6.7	0.2785	11.0036
6.72	0.2785	11.0004
6.74	0.2785	10.9996
6.76	0.2785	11.0101
6.78	0.2785	11.0028
6.8	0.2785	11.0069
6.82	0.2785	11.0085
6.84	0.2785	11.0133
6.86	0.2785	11.0101
6.88	0.2785	11.0077
6.9	0.2785	11.019
6.92	0.2785	11.0093
6.94	0.2785	11.0149
6.96	0.2785	11.0165
6.98	0.2786	11.0141
7.	0.2786	11.019
7.02	0.2786	11.0182
7.04	0.2786	11.027
7.06	0.2786	11.027
7.08	0.2786	11.0286
7.1	0.2786	11.0351
7.12	0.2786	11.0335
7.14	0.2786	11.0359
7.16	0.2786	11.0383
7.18	0.2786	11.0391
7.2	0.2786	11.0415
7.22	0.2786	11.0399
7.24	0.2786	11.044
7.26	0.2786	11.0424
7.28	0.2786	11.0432
7.3	0.2786	11.0464
7.32	0.2786	11.0456
7.34	0.2786	11.0464
7.36	0.2786	11.0464
7.38	0.2786	11.048
7.4	0.2786	11.048
7.42	0.2786	11.0464
7.44	0.2786	11.0488
7.46	0.2786	11.0488
7.48	0.2786	11.0488
7.5	0.2786	11.0496
7.52	0.2786	11.0504
7.54	0.2786	11.0504
7.56	0.2786	11.0488
7.58	0.2786	11.0496
7.6	0.2787	11.0512
7.62	0.2787	11.0512
7.64	0.2787	11.0553
7.66	0.2787	11.0577
7.68	0.2787	11.0585
7.7	0.2787	11.0609
7.72	0.2787	11.0641
7.74	0.2787	11.0617
7.76	0.2787	11.0682
7.78	0.2787	11.069
7.8	0.2787	11.0666
7.82	0.2787	11.0722
7.84	0.2787	11.0714
7.86	0.2787	11.0706
7.88	0.2787	11.0746
7.9	0.2787	11.0722
7.92	0.2787	11.0738
7.94	0.2787	11.0738
7.96	0.2787	11.0754
7.98	0.2787	11.077
8.	0.2787	11.0746
8.02	0.2787	11.0787
8.04	0.2787	11.077
