Zeit	Weg	Kraft
s	mm	N
0.02	0.2836	10.3937
0.04	0.2839	10.547
0.06	0.2842	10.6753
0.08	0.2843	10.7358
0.1	0.2843	10.7463
0.12	0.2843	10.7511
0.14	0.2843	10.7584
0.16	0.2843	10.7576
0.18	0.2843	10.7608
0.2	0.2843	10.7624
0.22	0.2843	10.764
0.24	0.2843	10.7656
0.26	0.2843	10.7664
0.28	0.2843	10.7681
0.3	0.2843	10.7672
0.32	0.2843	10.7689
0.34	0.2843	10.7697
0.36	0.2843	10.7697
0.38	0.2843	10.7721
0.4	0.2843	10.7713
0.42	0.2843	10.7745
0.44	0.2843	10.7721
0.46	0.2843	10.7745
0.48	0.2843	10.7753
0.5	0.2843	10.7761
0.52	0.2844	10.7761
0.54	0.2844	10.7777
0.56	0.2844	10.781
0.58	0.2844	10.7842
0.6	0.2844	10.7898
0.62	0.2844	10.7923
0.64	0.2844	10.7955
0.66	0.2844	10.8003
0.68	0.2844	10.8036
0.7	0.2844	10.806
0.72	0.2844	10.8092
0.74	0.2845	10.8108
0.76	0.2845	10.8165
0.78	0.2845	10.8221
0.8	0.2845	10.8269
0.82	0.2845	10.8334
0.84	0.2845	10.8302
0.86	0.2845	10.8399
0.88	0.2845	10.8382
0.9	0.2845	10.8374
0.92	0.2845	10.8447
0.94	0.2845	10.839
0.96	0.2845	10.8439
0.98	0.2845	10.8423
1.	0.2845	10.8463
1.02	0.2845	10.8471
1.04	0.2845	10.8423
1.06	0.2845	10.8487
1.08	0.2845	10.8463
1.1	0.2845	10.8471
1.12	0.2845	10.8487
1.14	0.2845	10.8471
1.16	0.2845	10.8487
1.18	0.2845	10.8463
1.2	0.2845	10.8511
1.22	0.2845	10.8479
1.24	0.2845	10.8479
1.26	0.2845	10.852
1.28	0.2845	10.8487
1.3	0.2845	10.852
1.32	0.2845	10.8503
1.34	0.2845	10.8495
1.36	0.2845	10.8528
1.38	0.2845	10.8479
1.4	0.2845	10.8544
1.42	0.2845	10.8503
1.44	0.2845	10.8528
1.46	0.2845	10.8552
1.48	0.2845	10.8536
1.5	0.2845	10.8576
1.52	0.2845	10.8544
1.54	0.2845	10.8584
1.56	0.2845	10.8568
