Zeit	Weg	Kraft
s	mm	N
0.02	0.2891	10.61
0.04	0.2894	10.7382
0.06	0.2897	10.8746
0.08	0.2898	10.9311
0.1	0.2898	10.9432
0.12	0.2898	10.9488
0.14	0.2898	10.9528
0.16	0.2898	10.9553
0.18	0.2898	10.9545
0.2	0.2898	10.9577
0.22	0.2898	10.9569
0.24	0.2898	10.9609
0.26	0.2898	10.9601
0.28	0.2898	10.9593
0.3	0.2898	10.9625
0.32	0.2898	10.9609
0.34	0.2898	10.9633
0.36	0.2898	10.9633
0.38	0.2898	10.9625
0.4	0.2898	10.9658
0.42	0.2898	10.9641
0.44	0.2898	10.9658
0.46	0.2898	10.9658
0.48	0.2898	10.9658
0.5	0.2898	10.9674
0.52	0.2898	10.9658
0.54	0.2898	10.9674
0.56	0.2898	10.9674
0.58	0.2898	10.9666
0.6	0.2898	10.9682
0.62	0.2898	10.9674
0.64	0.2898	10.9698
0.66	0.2898	10.9674
0.68	0.2898	10.9682
0.7	0.2898	10.969
0.72	0.2898	10.9682
0.74	0.2898	10.9698
0.76	0.2898	10.969
0.78	0.2898	10.9698
0.8	0.2898	10.969
0.82	0.2898	10.9698
0.84	0.2898	10.9722
0.86	0.2898	10.9698
0.88	0.2898	10.9698
0.9	0.2898	10.9706
0.92	0.2898	10.9706
0.94	0.2898	10.9706
0.96	0.2898	10.969
0.98	0.2898	10.9714
1.	0.2898	10.9714
1.02	0.2898	10.9714
1.04	0.2898	10.9698
1.06	0.2898	10.9714
1.08	0.2898	10.9714
1.1	0.2898	10.9714
1.12	0.2898	10.9714
1.14	0.2898	10.9706
1.16	0.2898	10.9706
1.18	0.2898	10.9738
1.2	0.2898	10.9714
1.22	0.2898	10.9722
1.24	0.2898	10.9722
1.26	0.2898	10.9698
1.28	0.2898	10.9738
1.3	0.2898	10.9706
1.32	0.2898	10.9698
1.34	0.2898	10.9714
1.36	0.2898	10.9714
1.38	0.2898	10.9746
1.4	0.2898	10.9682
1.42	0.2898	10.9722
1.44	0.2898	10.973
1.46	0.2899	10.9706
1.48	0.2899	10.9779
1.5	0.2899	10.9795
1.52	0.2899	10.9851
1.54	0.2899	10.9875
1.56	0.2899	10.9924
1.58	0.2899	10.9932
1.6	0.2899	10.9924
1.62	0.2899	10.9972
1.64	0.2899	10.9972
1.66	0.2899	10.998
1.68	0.2899	10.9988
1.7	0.2899	10.9996
1.72	0.2899	11.0004
1.74	0.2899	11.0004
1.76	0.2899	11.0021
1.78	0.2899	11.0029
1.8	0.2899	11.0004
1.82	0.2899	11.0029
1.84	0.2899	11.0029
1.86	0.2899	11.0029
1.88	0.2899	11.0037
1.9	0.2899	11.0037
1.92	0.2899	11.0037
1.94	0.2899	11.0029
1.96	0.2899	11.0037
1.98	0.2899	11.0037
2.	0.29	11.0037
2.02	0.29	11.0053
2.04	0.29	11.0053
2.06	0.29	11.0077
2.08	0.29	11.0077
2.1	0.29	11.0093
2.12	0.29	11.0117
2.14	0.29	11.0117
2.16	0.29	11.0142
2.18	0.29	11.0134
2.2	0.29	11.015
2.22	0.29	11.0158
2.24	0.29	11.0158
2.26	0.29	11.0174
2.28	0.29	11.0166
2.3	0.29	11.0182
2.32	0.29	11.0174
2.34	0.29	11.0182
2.36	0.29	11.0166
2.38	0.29	11.019
2.4	0.29	11.023
2.42	0.29	11.0198
2.44	0.29	11.0206
2.46	0.29	11.019
2.48	0.29	11.0222
2.5	0.29	11.0238
2.52	0.29	11.023
2.54	0.29	11.0255
2.56	0.29	11.023
2.58	0.29	11.0246
2.6	0.29	11.0222
2.62	0.29	11.0255
2.64	0.29	11.0279
2.66	0.29	11.0246
2.68	0.29	11.0263
2.7	0.29	11.0271
2.72	0.29	11.0303
2.74	0.29	11.0311
2.76	0.29	11.0263
2.78	0.29	11.0327
2.8	0.29	11.0351
2.82	0.29	11.0367
2.84	0.29	11.0351
2.86	0.29	11.0319
2.88	0.29	11.0384
2.9	0.29	11.04
2.92	0.29	11.0416
2.94	0.29	11.0384
2.96	0.2901	11.0367
2.98	0.2901	11.0456
3.	0.2901	11.0424
3.02	0.2901	11.044
3.04	0.2901	11.0392
3.06	0.2901	11.0432
3.08	0.2901	11.0505
3.1	0.2901	11.044
3.12	0.2901	11.0432
3.14	0.2901	11.0505
3.16	0.2901	11.0489
3.18	0.2901	11.0521
3.2	0.2901	11.0505
3.22	0.2901	11.0521
3.24	0.2901	11.0521
3.26	0.2901	11.0505
3.28	0.2901	11.0561
3.3	0.2901	11.0561
3.32	0.2901	11.0529
3.34	0.2901	11.0618
3.36	0.2901	11.0545
3.38	0.2901	11.0593
3.4	0.2901	11.061
3.42	0.2901	11.0585
3.44	0.2901	11.0706
3.46	0.2901	11.0642
3.48	0.2901	11.0747
3.5	0.2901	11.0714
3.52	0.2901	11.0731
3.54	0.2901	11.0819
3.56	0.2901	11.0771
3.58	0.2901	11.0852
3.6	0.2901	11.0795
3.62	0.2901	11.0819
3.64	0.2901	11.0843
3.66	0.2901	11.0827
3.68	0.2901	11.0884
3.7	0.2901	11.0827
3.72	0.2901	11.0852
3.74	0.2901	11.0876
3.76	0.2901	11.086
3.78	0.2901	11.0876
3.8	0.2901	11.0868
3.82	0.2901	11.086
3.84	0.2901	11.0908
3.86	0.2901	11.086
3.88	0.2901	11.0908
3.9	0.2902	11.0868
3.92	0.2902	11.0892
3.94	0.2902	11.09
3.96	0.2902	11.086
3.98	0.2902	11.094
4.	0.2902	11.0892
4.02	0.2902	11.0908
4.04	0.2902	11.0916
4.06	0.2902	11.09
4.08	0.2902	11.0956
4.1	0.2902	11.0908
4.12	0.2902	11.0956
4.14	0.2902	11.0956
4.16	0.2902	11.0956
4.18	0.2902	11.1005
4.2	0.2902	11.1029
4.22	0.2902	11.1053
4.24	0.2902	11.1061
4.26	0.2902	11.1077
4.28	0.2902	11.1118
4.3	0.2902	11.1118
4.32	0.2902	11.1118
4.34	0.2902	11.1182
4.36	0.2902	11.1134
4.38	0.2902	11.1166
4.4	0.2902	11.1174
4.42	0.2902	11.1166
4.44	0.2903	11.1207
4.46	0.2903	11.1182
4.48	0.2903	11.1207
4.5	0.2903	11.1231
4.52	0.2903	11.1247
4.54	0.2903	11.1279
4.56	0.2903	11.1255
4.58	0.2903	11.1295
4.6	0.2903	11.1295
4.62	0.2903	11.1311
4.64	0.2903	11.1319
4.66	0.2903	11.1311
4.68	0.2903	11.1344
4.7	0.2903	11.1311
4.72	0.2903	11.1352
4.74	0.2903	11.1352
4.76	0.2903	11.1344
4.78	0.2903	11.1368
4.8	0.2903	11.1368
4.82	0.2903	11.1368
4.84	0.2903	11.136
4.86	0.2903	11.1376
4.88	0.2903	11.1384
4.9	0.2903	11.14
4.92	0.2903	11.1408
4.94	0.2903	11.1424
4.96	0.2903	11.1424
4.98	0.2903	11.1449
5.	0.2903	11.1449
5.02	0.2903	11.1481
5.04	0.2903	11.1489
5.06	0.2903	11.1481
5.08	0.2903	11.1513
5.1	0.2903	11.1513
5.12	0.2903	11.1505
5.14	0.2903	11.1529
5.16	0.2903	11.1537
5.18	0.2903	11.1562
5.2	0.2903	11.1578
5.22	0.2903	11.1602
5.24	0.2903	11.1634
5.26	0.2903	11.1634
5.28	0.2903	11.1666
5.3	0.2903	11.1683
5.32	0.2903	11.1691
5.34	0.2904	11.1691
5.36	0.2904	11.1707
5.38	0.2904	11.1723
5.4	0.2904	11.1723
5.42	0.2904	11.1739
5.44	0.2904	11.1739
5.46	0.2904	11.1739
5.48	0.2904	11.1747
5.5	0.2904	11.1747
5.52	0.2904	11.1763
5.54	0.2904	11.1771
5.56	0.2904	11.1771
5.58	0.2904	11.1787
5.6	0.2904	11.1804
5.62	0.2904	11.1812
5.64	0.2904	11.1812
5.66	0.2904	11.182
5.68	0.2904	11.1828
5.7	0.2904	11.1828
5.72	0.2904	11.1844
5.74	0.2904	11.1844
5.76	0.2904	11.186
5.78	0.2904	11.1868
5.8	0.2904	11.1884
5.82	0.2904	11.1884
5.84	0.2904	11.19
5.86	0.2904	11.1892
5.88	0.2904	11.1917
