Zeit	Weg	Kraft
s	mm	N
0.02	0.2747	10.4446
0.04	0.275	10.5624
0.06	0.2753	10.6785
0.08	0.2754	10.7302
0.1	0.2754	10.7439
0.12	0.2754	10.7487
0.14	0.2754	10.7503
0.16	0.2754	10.7528
0.18	0.2754	10.7528
0.2	0.2754	10.756
0.22	0.2754	10.7552
0.24	0.2754	10.756
0.26	0.2754	10.756
0.28	0.2754	10.7584
0.3	0.2754	10.7576
0.32	0.2754	10.7584
0.34	0.2754	10.7576
0.36	0.2754	10.7592
0.38	0.2754	10.7584
0.4	0.2754	10.76
0.42	0.2754	10.7608
0.44	0.2754	10.7608
0.46	0.2754	10.7608
0.48	0.2754	10.7608
0.5	0.2754	10.7616
0.52	0.2754	10.7608
0.54	0.2754	10.7624
0.56	0.2754	10.7608
0.58	0.2754	10.7624
0.6	0.2754	10.7624
0.62	0.2754	10.7624
0.64	0.2754	10.7632
0.66	0.2754	10.7624
0.68	0.2754	10.7632
0.7	0.2754	10.7641
0.72	0.2754	10.7624
0.74	0.2754	10.7632
0.76	0.2754	10.7624
0.78	0.2754	10.7649
0.8	0.2754	10.7632
0.82	0.2754	10.7641
0.84	0.2754	10.7649
0.86	0.2754	10.7641
0.88	0.2754	10.7649
0.9	0.2754	10.7649
0.92	0.2754	10.7632
0.94	0.2754	10.7641
0.96	0.2754	10.7657
0.98	0.2754	10.7657
1.	0.2754	10.7649
1.02	0.2754	10.7657
1.04	0.2754	10.7649
1.06	0.2754	10.7641
1.08	0.2754	10.7649
1.1	0.2754	10.7649
1.12	0.2754	10.7657
1.14	0.2754	10.7632
1.16	0.2754	10.7665
1.18	0.2754	10.7649
1.2	0.2754	10.7649
1.22	0.2754	10.7657
1.24	0.2754	10.7641
1.26	0.2754	10.7649
1.28	0.2754	10.7649
1.3	0.2754	10.7632
1.32	0.2754	10.7665
1.34	0.2754	10.7657
1.36	0.2754	10.7657
1.38	0.2754	10.7673
1.4	0.2755	10.7665
1.42	0.2755	10.7705
1.44	0.2755	10.7745
1.46	0.2755	10.7737
1.48	0.2755	10.7778
1.5	0.2755	10.7802
1.52	0.2755	10.7826
1.54	0.2755	10.785
1.56	0.2755	10.7842
1.58	0.2755	10.7874
1.6	0.2755	10.7883
1.62	0.2755	10.7883
1.64	0.2755	10.7907
1.66	0.2755	10.7915
1.68	0.2755	10.7971
1.7	0.2755	10.7987
1.72	0.2755	10.802
1.74	0.2755	10.8044
1.76	0.2755	10.806
1.78	0.2755	10.8076
1.8	0.2755	10.81
1.82	0.2755	10.81
1.84	0.2755	10.8125
1.86	0.2755	10.8125
1.88	0.2755	10.8141
1.9	0.2755	10.8149
1.92	0.2755	10.8149
1.94	0.2755	10.8165
1.96	0.2755	10.8165
1.98	0.2755	10.8149
2.	0.2755	10.8189
2.02	0.2755	10.8165
2.04	0.2755	10.8181
2.06	0.2755	10.8181
2.08	0.2755	10.8181
2.1	0.2755	10.8197
2.12	0.2755	10.8181
2.14	0.2755	10.8189
2.16	0.2755	10.8197
2.18	0.2756	10.8173
2.2	0.2756	10.8197
2.22	0.2756	10.8173
2.24	0.2756	10.8189
2.26	0.2756	10.8181
2.28	0.2756	10.8197
2.3	0.2756	10.8221
2.32	0.2756	10.8205
2.34	0.2756	10.8221
2.36	0.2756	10.8221
2.38	0.2756	10.8221
2.4	0.2756	10.8238
2.42	0.2756	10.8246
2.44	0.2756	10.8238
2.46	0.2756	10.8254
2.48	0.2756	10.8246
2.5	0.2756	10.8254
2.52	0.2756	10.8262
2.54	0.2756	10.8294
2.56	0.2756	10.8294
2.58	0.2756	10.8302
2.6	0.2756	10.831
2.62	0.2756	10.8334
2.64	0.2756	10.8326
2.66	0.2756	10.8359
2.68	0.2756	10.835
2.7	0.2756	10.8383
2.72	0.2756	10.8367
2.74	0.2756	10.8383
2.76	0.2756	10.8407
2.78	0.2756	10.8383
2.8	0.2756	10.8455
2.82	0.2756	10.8423
2.84	0.2756	10.8447
2.86	0.2757	10.848
2.88	0.2757	10.8455
2.9	0.2757	10.8488
2.92	0.2757	10.8504
2.94	0.2757	10.8504
2.96	0.2757	10.8512
2.98	0.2757	10.8496
3.	0.2757	10.8528
3.02	0.2757	10.8512
3.04	0.2757	10.8528
3.06	0.2757	10.8552
3.08	0.2757	10.8536
3.1	0.2757	10.8576
3.12	0.2757	10.8584
3.14	0.2757	10.8576
3.16	0.2757	10.8617
3.18	0.2757	10.8584
3.2	0.2757	10.8633
3.22	0.2757	10.8625
3.24	0.2757	10.8633
3.26	0.2757	10.8665
3.28	0.2757	10.8633
3.3	0.2757	10.8681
3.32	0.2757	10.8689
3.34	0.2757	10.8673
3.36	0.2757	10.8714
3.38	0.2757	10.8689
3.4	0.2757	10.8722
3.42	0.2757	10.8714
3.44	0.2757	10.8722
3.46	0.2757	10.8754
3.48	0.2757	10.8722
3.5	0.2757	10.8762
3.52	0.2757	10.8778
3.54	0.2757	10.8754
3.56	0.2757	10.8778
3.58	0.2758	10.8794
3.6	0.2758	10.8818
3.62	0.2758	10.8802
3.64	0.2758	10.8843
3.66	0.2758	10.8867
3.68	0.2758	10.8851
3.7	0.2758	10.8875
3.72	0.2758	10.8891
3.74	0.2758	10.8899
3.76	0.2758	10.8899
3.78	0.2758	10.8915
3.8	0.2758	10.8947
3.82	0.2758	10.8907
3.84	0.2758	10.8947
3.86	0.2758	10.8939
3.88	0.2758	10.8947
3.9	0.2758	10.8964
3.92	0.2758	10.8972
3.94	0.2758	10.898
3.96	0.2758	10.8996
3.98	0.2758	10.9004
4.	0.2758	10.9012
4.02	0.2758	10.902
4.04	0.2758	10.9036
4.06	0.2758	10.9052
4.08	0.2758	10.9044
4.1	0.2758	10.9077
4.12	0.2758	10.9077
4.14	0.2758	10.9085
4.16	0.2758	10.9093
4.18	0.2758	10.9125
4.2	0.2758	10.9109
4.22	0.2758	10.9117
4.24	0.2758	10.9125
4.26	0.2758	10.9149
4.28	0.2758	10.9141
4.3	0.2758	10.9157
4.32	0.2758	10.9173
4.34	0.2758	10.919
4.36	0.2758	10.919
4.38	0.2758	10.9214
4.4	0.2758	10.9238
4.42	0.2758	10.9222
4.44	0.2758	10.9246
4.46	0.2758	10.9246
4.48	0.2758	10.9254
4.5	0.2758	10.9262
4.52	0.2758	10.9262
4.54	0.2759	10.9278
4.56	0.2759	10.9286
4.58	0.2759	10.9294
4.6	0.2759	10.9319
