Zeit	Weg	Kraft
s	mm	N
0.02	0.2743	10.6301
0.04	0.2747	10.7858
0.06	0.275	10.9311
0.08	0.2751	10.9746
0.1	0.2751	10.9851
0.12	0.2751	10.9883
0.14	0.2751	10.9908
0.16	0.2751	10.9924
0.18	0.275	10.994
0.2	0.275	10.9972
0.22	0.275	10.9956
0.24	0.275	10.998
0.26	0.275	10.9988
0.28	0.275	11.0004
0.3	0.275	10.998
0.32	0.275	10.9972
0.34	0.275	11.0012
0.36	0.275	10.9988
0.38	0.275	11.0004
0.4	0.275	10.9988
0.42	0.275	11.0004
0.44	0.275	11.0004
0.46	0.275	10.9988
0.48	0.275	11.0021
0.5	0.275	11.0004
0.52	0.275	11.0012
0.54	0.275	11.0012
0.56	0.275	11.0012
0.58	0.275	11.0021
0.6	0.275	11.0012
0.62	0.275	11.0029
0.64	0.275	11.0029
0.66	0.275	11.0021
0.68	0.275	11.0037
0.7	0.275	11.0037
0.72	0.275	11.0029
0.74	0.275	11.0037
0.76	0.275	11.0029
0.78	0.275	11.0037
0.8	0.275	11.0029
0.82	0.275	11.0037
0.84	0.275	11.0029
0.86	0.275	11.0029
0.88	0.275	11.0037
0.9	0.275	11.0021
0.92	0.275	11.0045
0.94	0.275	11.0045
0.96	0.275	11.0037
0.98	0.275	11.0045
1.	0.275	11.0045
1.02	0.275	11.0045
1.04	0.275	11.0053
1.06	0.275	11.0037
1.08	0.275	11.0037
1.1	0.275	11.0045
1.12	0.275	11.0045
1.14	0.275	11.0045
1.16	0.275	11.0053
1.18	0.275	11.0045
1.2	0.275	11.0045
1.22	0.275	11.0045
1.24	0.275	11.0053
1.26	0.275	11.0053
1.28	0.275	11.0053
1.3	0.275	11.0045
1.32	0.275	11.0061
1.34	0.275	11.0045
1.36	0.275	11.0061
1.38	0.275	11.0045
1.4	0.275	11.0061
1.42	0.275	11.0045
1.44	0.275	11.0053
1.46	0.275	11.0077
1.48	0.275	11.0037
1.5	0.275	11.0077
1.52	0.275	11.0053
1.54	0.275	11.0045
1.56	0.2751	11.0069
1.58	0.2751	11.0029
1.6	0.2751	11.0085
1.62	0.2751	11.0021
1.64	0.2751	11.0061
1.66	0.2751	11.0053
1.68	0.2751	11.0045
1.7	0.2751	11.0069
1.72	0.2751	11.0029
1.74	0.2751	11.0069
1.76	0.2751	11.0053
1.78	0.2751	11.0077
1.8	0.2751	11.0061
1.82	0.2751	11.0093
1.84	0.2751	11.0142
1.86	0.2751	11.0133
1.88	0.2751	11.015
1.9	0.2751	11.0166
1.92	0.2751	11.0166
1.94	0.2751	11.0166
1.96	0.2751	11.0198
1.98	0.2751	11.0198
2.	0.2751	11.019
2.02	0.2751	11.0198
2.04	0.2751	11.0214
2.06	0.2751	11.0214
2.08	0.2751	11.0214
2.1	0.2751	11.0222
2.12	0.2751	11.0238
2.14	0.2751	11.0222
2.16	0.2752	11.0238
2.18	0.2752	11.0246
2.2	0.2752	11.0222
2.22	0.2752	11.0254
2.24	0.2752	11.0271
2.26	0.2752	11.0254
2.28	0.2752	11.0271
2.3	0.2752	11.0279
2.32	0.2752	11.0287
2.34	0.2752	11.0287
2.36	0.2752	11.0279
2.38	0.2752	11.0295
2.4	0.2752	11.0319
2.42	0.2752	11.0351
2.44	0.2752	11.0367
2.46	0.2752	11.0408
2.48	0.2752	11.0424
2.5	0.2752	11.0448
2.52	0.2752	11.0472
2.54	0.2752	11.048
2.56	0.2752	11.0505
2.58	0.2752	11.0505
2.6	0.2752	11.0513
2.62	0.2752	11.0537
2.64	0.2752	11.0521
2.66	0.2752	11.0545
2.68	0.2752	11.0553
2.7	0.2752	11.0545
2.72	0.2752	11.0561
2.74	0.2752	11.0569
2.76	0.2752	11.0569
2.78	0.2752	11.0569
2.8	0.2752	11.0561
2.82	0.2752	11.0577
2.84	0.2752	11.0569
2.86	0.2752	11.0585
2.88	0.2752	11.0577
2.9	0.2752	11.0585
2.92	0.2752	11.0577
2.94	0.2752	11.0585
2.96	0.2752	11.0585
2.98	0.2753	11.0585
3.	0.2753	11.0593
3.02	0.2753	11.0585
3.04	0.2753	11.0618
3.06	0.2753	11.0634
3.08	0.2753	11.0634
3.1	0.2753	11.065
3.12	0.2753	11.0666
3.14	0.2753	11.0682
3.16	0.2753	11.0682
3.18	0.2753	11.0698
3.2	0.2753	11.0706
3.22	0.2753	11.0706
3.24	0.2753	11.0714
3.26	0.2753	11.0722
3.28	0.2753	11.0722
3.3	0.2753	11.0739
3.32	0.2753	11.0739
3.34	0.2753	11.0755
3.36	0.2753	11.0779
3.38	0.2753	11.0755
3.4	0.2753	11.0779
3.42	0.2753	11.0787
3.44	0.2753	11.0779
3.46	0.2753	11.0795
3.48	0.2754	11.0819
3.5	0.2754	11.0827
3.52	0.2754	11.0843
3.54	0.2754	11.0868
3.56	0.2754	11.086
3.58	0.2754	11.0892
3.6	0.2754	11.0892
3.62	0.2754	11.09
3.64	0.2754	11.0924
3.66	0.2754	11.094
3.68	0.2754	11.0973
3.7	0.2754	11.0973
3.72	0.2754	11.0997
3.74	0.2754	11.1021
3.76	0.2754	11.1013
3.78	0.2754	11.1037
3.8	0.2754	11.1037
3.82	0.2754	11.1053
3.84	0.2754	11.1061
3.86	0.2754	11.1053
3.88	0.2754	11.1069
3.9	0.2754	11.1077
3.92	0.2754	11.1077
3.94	0.2754	11.1094
3.96	0.2754	11.1118
3.98	0.2754	11.1118
4.	0.2754	11.1134
4.02	0.2754	11.1126
4.04	0.2754	11.1142
4.06	0.2754	11.1134
4.08	0.2754	11.1166
4.1	0.2754	11.1142
4.12	0.2754	11.1166
4.14	0.2754	11.1166
4.16	0.2754	11.119
4.18	0.2754	11.1182
4.2	0.2754	11.1215
4.22	0.2754	11.1215
4.24	0.2754	11.1231
4.26	0.2754	11.1239
4.28	0.2754	11.1247
4.3	0.2754	11.1263
4.32	0.2754	11.1271
4.34	0.2754	11.1279
4.36	0.2754	11.1287
4.38	0.2755	11.1295
4.4	0.2755	11.1303
4.42	0.2755	11.1319
4.44	0.2755	11.1319
4.46	0.2755	11.1352
4.48	0.2755	11.1352
4.5	0.2755	11.136
4.52	0.2755	11.1368
4.54	0.2755	11.1376
4.56	0.2755	11.1384
4.58	0.2755	11.1408
4.6	0.2755	11.1408
4.62	0.2755	11.1408
4.64	0.2755	11.1416
4.66	0.2755	11.1408
4.68	0.2755	11.1424
4.7	0.2755	11.1416
4.72	0.2755	11.1481
4.74	0.2755	11.1449
4.76	0.2755	11.1473
4.78	0.2755	11.1481
4.8	0.2755	11.1505
4.82	0.2755	11.1505
4.84	0.2755	11.1513
4.86	0.2755	11.1545
4.88	0.2755	11.1529
4.9	0.2755	11.1529
4.92	0.2755	11.1553
4.94	0.2755	11.1561
4.96	0.2755	11.1561
4.98	0.2755	11.1561
5.	0.2755	11.1594
5.02	0.2755	11.1594
5.04	0.2755	11.1594
5.06	0.2756	11.1626
5.08	0.2756	11.1634
5.1	0.2756	11.1666
5.12	0.2756	11.1682
5.14	0.2756	11.1707
5.16	0.2756	11.1739
5.18	0.2756	11.1723
5.2	0.2756	11.1763
5.22	0.2756	11.1755
5.24	0.2756	11.1779
5.26	0.2756	11.1787
5.28	0.2756	11.1795
5.3	0.2756	11.1795
5.32	0.2756	11.1803
5.34	0.2756	11.182
5.36	0.2756	11.182
