Zeit	Weg	Kraft
s	mm	N
0.02	0.2763	10.7608
0.04	0.2767	10.9173
0.06	0.277	11.0303
0.08	0.277	11.0626
0.1	0.277	11.0755
0.12	0.277	11.0747
0.14	0.277	11.0747
0.16	0.277	11.0787
0.18	0.277	11.0771
0.2	0.277	11.0803
0.22	0.277	11.0811
0.24	0.277	11.0803
0.26	0.277	11.0835
0.28	0.277	11.0843
0.3	0.277	11.0851
0.32	0.277	11.086
0.34	0.277	11.0876
0.36	0.277	11.0876
0.38	0.277	11.0868
0.4	0.277	11.086
0.42	0.277	11.09
0.44	0.277	11.0876
0.46	0.277	11.0884
0.48	0.277	11.09
0.5	0.277	11.0876
0.52	0.277	11.0892
0.54	0.277	11.0892
0.56	0.277	11.09
0.58	0.277	11.0908
0.6	0.277	11.0876
0.62	0.277	11.0932
0.64	0.277	11.09
0.66	0.277	11.0908
0.68	0.277	11.0916
0.7	0.277	11.0908
0.72	0.277	11.0932
0.74	0.277	11.0924
0.76	0.277	11.0924
0.78	0.277	11.0924
0.8	0.277	11.0916
0.82	0.277	11.0932
0.84	0.277	11.0916
0.86	0.277	11.0924
0.88	0.2771	11.0908
0.9	0.2771	11.0916
0.92	0.2771	11.0924
0.94	0.2771	11.094
0.96	0.2771	11.0948
0.98	0.2771	11.0948
1.	0.2771	11.0956
1.02	0.2771	11.0981
1.04	0.2771	11.0973
1.06	0.2771	11.0997
1.08	0.2771	11.1005
1.1	0.2771	11.1013
1.12	0.2771	11.1013
1.14	0.2771	11.1029
1.16	0.2771	11.1045
1.18	0.2771	11.1045
1.2	0.2771	11.1053
1.22	0.2771	11.1069
1.24	0.2771	11.1061
1.26	0.2771	11.1094
1.28	0.2771	11.1094
1.3	0.2771	11.1102
1.32	0.2771	11.111
1.34	0.2771	11.111
1.36	0.2771	11.1134
1.38	0.2771	11.1142
1.4	0.2771	11.115
1.42	0.2771	11.115
1.44	0.2771	11.1166
1.46	0.2771	11.1182
1.48	0.2771	11.1182
1.5	0.2771	11.119
1.52	0.2771	11.1206
1.54	0.2771	11.1215
1.56	0.2772	11.1223
1.58	0.2772	11.1223
1.6	0.2772	11.1231
1.62	0.2772	11.1255
1.64	0.2772	11.1263
1.66	0.2772	11.1279
1.68	0.2772	11.1287
1.7	0.2772	11.1287
1.72	0.2772	11.1303
1.74	0.2772	11.1295
1.76	0.2772	11.1336
1.78	0.2772	11.1368
1.8	0.2772	11.1384
1.82	0.2772	11.1416
1.84	0.2772	11.1449
1.86	0.2772	11.1465
1.88	0.2772	11.1481
1.9	0.2772	11.1505
1.92	0.2772	11.1521
1.94	0.2772	11.1529
1.96	0.2772	11.1537
1.98	0.2772	11.1545
2.	0.2772	11.1545
2.02	0.2772	11.157
2.04	0.2772	11.1553
2.06	0.2772	11.1586
2.08	0.2772	11.1586
2.1	0.2772	11.1578
2.12	0.2772	11.1602
2.14	0.2772	11.1594
2.16	0.2772	11.1602
2.18	0.2772	11.1586
2.2	0.2772	11.1594
2.22	0.2772	11.161
2.24	0.2772	11.161
2.26	0.2772	11.1594
2.28	0.2772	11.161
2.3	0.2772	11.161
2.32	0.2772	11.161
2.34	0.2772	11.1634
2.36	0.2772	11.1634
2.38	0.2772	11.1634
2.4	0.2772	11.165
2.42	0.2772	11.1642
2.44	0.2773	11.165
2.46	0.2773	11.1642
2.48	0.2773	11.1674
2.5	0.2773	11.1691
