Zeit	Weg	Kraft
s	mm	N
0.02	0.2809	10.6204
0.04	0.2813	10.7721
0.06	0.2815	10.902
0.08	0.2816	10.9472
0.1	0.2816	10.9577
0.12	0.2816	10.9625
0.14	0.2816	10.9649
0.16	0.2816	10.9666
0.18	0.2816	10.9698
0.2	0.2816	10.9714
0.22	0.2816	10.9706
0.24	0.2816	10.973
0.26	0.2816	10.9738
0.28	0.2816	10.9746
0.3	0.2816	10.9754
0.32	0.2816	10.977
0.34	0.2816	10.9778
0.36	0.2816	10.9762
0.38	0.2816	10.977
0.4	0.2816	10.9778
0.42	0.2816	10.977
0.44	0.2816	10.9787
0.46	0.2816	10.9787
0.48	0.2816	10.9787
0.5	0.2816	10.9803
0.52	0.2816	10.9803
0.54	0.2816	10.9795
0.56	0.2816	10.9803
0.58	0.2816	10.9811
0.6	0.2816	10.9803
0.62	0.2816	10.9835
0.64	0.2816	10.9803
0.66	0.2816	10.9811
0.68	0.2816	10.9835
0.7	0.2816	10.9819
0.72	0.2816	10.9843
0.74	0.2816	10.9827
0.76	0.2816	10.9835
0.78	0.2816	10.9827
0.8	0.2816	10.9827
0.82	0.2816	10.9843
0.84	0.2816	10.9843
0.86	0.2816	10.9835
0.88	0.2816	10.9835
0.9	0.2816	10.9843
0.92	0.2816	10.9843
0.94	0.2816	10.9835
0.96	0.2816	10.9851
0.98	0.2816	10.9843
1.	0.2816	10.9835
1.02	0.2816	10.9851
1.04	0.2816	10.9843
1.06	0.2816	10.9851
1.08	0.2816	10.9851
1.1	0.2816	10.9843
1.12	0.2816	10.9867
1.14	0.2816	10.9843
1.16	0.2816	10.9867
1.18	0.2816	10.9851
1.2	0.2816	10.9851
1.22	0.2816	10.9859
1.24	0.2816	10.9851
1.26	0.2816	10.9859
1.28	0.2816	10.9851
1.3	0.2816	10.9867
1.32	0.2816	10.9859
1.34	0.2816	10.9851
1.36	0.2816	10.9867
1.38	0.2816	10.9859
1.4	0.2816	10.9851
1.42	0.2817	10.9851
1.44	0.2817	10.9851
1.46	0.2817	10.9851
1.48	0.2817	10.9859
1.5	0.2817	10.9875
1.52	0.2817	10.9883
1.54	0.2817	10.9891
1.56	0.2817	10.9908
1.58	0.2817	10.9908
1.6	0.2817	10.9924
1.62	0.2817	10.9932
1.64	0.2817	10.9932
1.66	0.2817	10.9932
1.68	0.2817	10.994
1.7	0.2817	10.9948
1.72	0.2817	10.9964
1.74	0.2817	10.998
1.76	0.2817	10.9996
1.78	0.2817	11.0004
1.8	0.2817	11.0037
1.82	0.2817	11.0037
1.84	0.2817	11.0045
1.86	0.2817	11.0069
1.88	0.2817	11.0069
1.9	0.2817	11.0077
1.92	0.2817	11.0077
1.94	0.2817	11.0085
1.96	0.2817	11.0093
1.98	0.2817	11.0077
2.	0.2818	11.0109
2.02	0.2818	11.0093
2.04	0.2818	11.0109
2.06	0.2818	11.0117
2.08	0.2818	11.0125
2.1	0.2818	11.0133
2.12	0.2818	11.0133
2.14	0.2818	11.0158
2.16	0.2818	11.0142
2.18	0.2818	11.0166
2.2	0.2818	11.0182
2.22	0.2818	11.0182
2.24	0.2818	11.0206
2.26	0.2818	11.0206
2.28	0.2818	11.0222
2.3	0.2818	11.0222
2.32	0.2818	11.0222
2.34	0.2818	11.0238
2.36	0.2818	11.023
2.38	0.2818	11.0238
2.4	0.2818	11.0254
2.42	0.2818	11.0254
2.44	0.2818	11.0271
2.46	0.2818	11.0279
2.48	0.2818	11.0287
2.5	0.2818	11.0287
2.52	0.2818	11.0303
2.54	0.2818	11.0319
2.56	0.2818	11.0311
2.58	0.2818	11.0319
2.6	0.2818	11.0343
2.62	0.2818	11.0343
2.64	0.2818	11.0351
2.66	0.2818	11.0359
2.68	0.2818	11.04
2.7	0.2818	11.0384
2.72	0.2818	11.0408
2.74	0.2818	11.0408
2.76	0.2818	11.0424
2.78	0.2818	11.0424
2.8	0.2819	11.0432
2.82	0.2819	11.044
2.84	0.2819	11.044
2.86	0.2819	11.0448
2.88	0.2819	11.0472
2.9	0.2819	11.0472
2.92	0.2819	11.048
2.94	0.2819	11.0497
2.96	0.2819	11.0488
2.98	0.2819	11.0513
3.	0.2819	11.0513
3.02	0.2819	11.0521
3.04	0.2819	11.0529
3.06	0.2819	11.0545
3.08	0.2819	11.0553
3.1	0.2819	11.0561
3.12	0.2819	11.0585
3.14	0.2819	11.0577
3.16	0.2819	11.0609
3.18	0.2819	11.0609
3.2	0.2819	11.0634
3.22	0.2819	11.0634
3.24	0.2819	11.065
3.26	0.2819	11.0658
3.28	0.2819	11.069
3.3	0.2819	11.069
3.32	0.2819	11.0698
3.34	0.2819	11.0722
3.36	0.2819	11.0722
3.38	0.2819	11.073
3.4	0.282	11.0739
3.42	0.282	11.0771
3.44	0.282	11.0779
3.46	0.282	11.0811
3.48	0.282	11.0835
3.5	0.282	11.086
3.52	0.282	11.0876
3.54	0.282	11.0884
3.56	0.282	11.0908
3.58	0.282	11.0916
3.6	0.282	11.0916
3.62	0.282	11.0932
3.64	0.282	11.094
3.66	0.282	11.0948
3.68	0.282	11.094
3.7	0.282	11.0964
3.72	0.282	11.0956
3.74	0.282	11.0981
3.76	0.282	11.0973
3.78	0.282	11.0989
3.8	0.282	11.0997
3.82	0.282	11.0989
3.84	0.282	11.0997
3.86	0.282	11.1005
3.88	0.282	11.1021
3.9	0.282	11.1029
3.92	0.282	11.1029
3.94	0.282	11.1045
3.96	0.282	11.1053
3.98	0.282	11.1061
4.	0.282	11.1053
4.02	0.282	11.1085
4.04	0.282	11.1085
4.06	0.282	11.1094
4.08	0.282	11.1085
4.1	0.282	11.1102
4.12	0.2821	11.1102
4.14	0.2821	11.1134
4.16	0.2821	11.1231
4.18	0.2821	11.1279
4.2	0.2821	11.1344
4.22	0.2821	11.1376
4.24	0.2821	11.1416
4.26	0.2821	11.144
4.28	0.2821	11.1465
4.3	0.2821	11.1481
4.32	0.2821	11.1497
4.34	0.2821	11.1497
4.36	0.2821	11.1521
4.38	0.2821	11.1513
4.4	0.2821	11.1537
4.42	0.2821	11.1529
4.44	0.2821	11.1529
4.46	0.2821	11.1553
4.48	0.2821	11.1545
4.5	0.2821	11.1553
4.52	0.2821	11.1553
4.54	0.2821	11.1578
4.56	0.2821	11.1553
4.58	0.2821	11.157
4.6	0.2821	11.1578
4.62	0.2821	11.1561
4.64	0.2821	11.1578
4.66	0.2821	11.1578
4.68	0.2821	11.1578
4.7	0.2821	11.1578
4.72	0.2821	11.157
4.74	0.2821	11.1586
4.76	0.2821	11.1586
4.78	0.2821	11.1594
4.8	0.2821	11.1586
4.82	0.2821	11.157
4.84	0.2821	11.1594
4.86	0.2821	11.1586
4.88	0.2821	11.1578
4.9	0.2821	11.1586
4.92	0.2821	11.1586
4.94	0.2821	11.1602
4.96	0.2821	11.1586
4.98	0.2821	11.1618
5.	0.2821	11.1634
5.02	0.2821	11.1642
5.04	0.2821	11.165
5.06	0.2821	11.1666
5.08	0.2821	11.1666
5.1	0.2821	11.1691
5.12	0.2821	11.1699
5.14	0.2821	11.1699
5.16	0.2821	11.1715
5.18	0.2821	11.1707
5.2	0.2821	11.1723
5.22	0.2821	11.1723
5.24	0.2821	11.1731
5.26	0.2821	11.1723
5.28	0.2822	11.1723
5.3	0.2822	11.1739
5.32	0.2822	11.1755
5.34	0.2822	11.1779
5.36	0.2822	11.1795
5.38	0.2822	11.1812
5.4	0.2822	11.1836
5.42	0.2822	11.1852
5.44	0.2822	11.1868
5.46	0.2822	11.1892
5.48	0.2822	11.1884
5.5	0.2822	11.19
5.52	0.2822	11.1916
5.54	0.2822	11.1916
5.56	0.2822	11.1933
5.58	0.2822	11.1908
5.6	0.2822	11.1965
5.62	0.2822	11.1973
5.64	0.2822	11.2005
5.66	0.2822	11.2029
5.68	0.2822	11.2054
5.7	0.2822	11.2078
5.72	0.2822	11.2102
5.74	0.2822	11.2118
5.76	0.2822	11.2118
5.78	0.2822	11.211
5.8	0.2822	11.2134
5.82	0.2822	11.2167
5.84	0.2822	11.2158
5.86	0.2822	11.2158
5.88	0.2822	11.215
5.9	0.2822	11.2183
5.92	0.2822	11.2183
5.94	0.2822	11.2175
5.96	0.2822	11.2183
5.98	0.2822	11.2175
6.	0.2822	11.2191
6.02	0.2823	11.2183
6.04	0.2823	11.2191
6.06	0.2823	11.2191
6.08	0.2823	11.2215
6.1	0.2823	11.2223
6.12	0.2823	11.2223
6.14	0.2823	11.2247
6.16	0.2823	11.2239
6.18	0.2823	11.2263
6.2	0.2823	11.2263
6.22	0.2823	11.2288
6.24	0.2823	11.2271
6.26	0.2823	11.2279
6.28	0.2823	11.2296
6.3	0.2823	11.2312
6.32	0.2823	11.2312
6.34	0.2823	11.2328
6.36	0.2823	11.2336
6.38	0.2823	11.2336
6.4	0.2823	11.236
6.42	0.2823	11.236
6.44	0.2823	11.236
6.46	0.2823	11.2376
6.48	0.2823	11.2376
6.5	0.2823	11.2384
6.52	0.2823	11.2392
6.54	0.2823	11.2417
6.56	0.2823	11.2425
6.58	0.2823	11.2433
6.6	0.2823	11.2457
6.62	0.2823	11.2465
6.64	0.2823	11.2481
6.66	0.2823	11.2497
6.68	0.2823	11.2505
6.7	0.2823	11.253
6.72	0.2824	11.2513
6.74	0.2824	11.2546
6.76	0.2824	11.2562
6.78	0.2824	11.2562
6.8	0.2824	11.2594
6.82	0.2824	11.261
6.84	0.2824	11.2618
6.86	0.2824	11.2634
6.88	0.2824	11.2634
6.9	0.2824	11.2651
6.92	0.2824	11.2659
6.94	0.2824	11.2659
6.96	0.2824	11.2667
6.98	0.2824	11.2675
7.	0.2824	11.2683
7.02	0.2824	11.2691
7.04	0.2824	11.2699
7.06	0.2824	11.2683
7.08	0.2824	11.2707
7.1	0.2824	11.2707
7.12	0.2824	11.2739
7.14	0.2824	11.2723
7.16	0.2824	11.2731
7.18	0.2824	11.2739
7.2	0.2824	11.2755
7.22	0.2824	11.2755
7.24	0.2824	11.2764
7.26	0.2824	11.2788
7.28	0.2824	11.2788
7.3	0.2824	11.282
7.32	0.2824	11.2844
7.34	0.2824	11.2885
7.36	0.2824	11.2901
7.38	0.2824	11.2901
7.4	0.2824	11.2949
7.42	0.2824	11.2949
7.44	0.2824	11.2965
7.46	0.2824	11.2998
7.48	0.2824	11.2973
7.5	0.2824	11.3006
7.52	0.2824	11.3014
7.54	0.2824	11.2981
7.56	0.2824	11.3054
7.58	0.2825	11.2989
7.6	0.2825	11.307
7.62	0.2825	11.2989
7.64	0.2825	11.3014
7.66	0.2825	11.3094
7.68	0.2825	11.3006
7.7	0.2825	11.3054
7.72	0.2825	11.3054
7.74	0.2825	11.3094
7.76	0.2825	11.3078
7.78	0.2825	11.3038
7.8	0.2825	11.3151
7.82	0.2825	11.3078
7.84	0.2825	11.3102
7.86	0.2825	11.3143
7.88	0.2825	11.3135
7.9	0.2825	11.3143
7.92	0.2825	11.3127
7.94	0.2825	11.3183
7.96	0.2825	11.3183
7.98	0.2825	11.3167
8.	0.2825	11.3215
8.02	0.2825	11.3215
8.04	0.2825	11.3207
8.06	0.2825	11.3215
8.08	0.2825	11.3223
8.1	0.2825	11.3264
8.12	0.2825	11.324
8.14	0.2825	11.3264
8.16	0.2825	11.3248
8.18	0.2825	11.3288
8.2	0.2825	11.3296
8.22	0.2825	11.3304
8.24	0.2825	11.3304
8.26	0.2825	11.3304
8.28	0.2825	11.3344
8.3	0.2825	11.3361
8.32	0.2825	11.3344
8.34	0.2826	11.3344
8.36	0.2826	11.3377
8.38	0.2826	11.3385
8.4	0.2826	11.3409
8.42	0.2826	11.3385
8.44	0.2826	11.3409
8.46	0.2826	11.3417
8.48	0.2826	11.3417
8.5	0.2826	11.3465
8.52	0.2826	11.3482
8.54	0.2826	11.3506
8.56	0.2826	11.3546
8.58	0.2826	11.3562
8.6	0.2826	11.3603
8.62	0.2826	11.3611
8.64	0.2826	11.3619
8.66	0.2826	11.3651
8.68	0.2826	11.3643
8.7	0.2826	11.3667
8.72	0.2826	11.3651
8.74	0.2826	11.3691
8.76	0.2826	11.3699
8.78	0.2826	11.3683
8.8	0.2826	11.3707
8.82	0.2826	11.3699
8.84	0.2826	11.3716
8.86	0.2826	11.3707
8.88	0.2826	11.3699
8.9	0.2826	11.3732
8.92	0.2826	11.3699
8.94	0.2826	11.3716
8.96	0.2826	11.3732
8.98	0.2826	11.3732
9.	0.2826	11.374
9.02	0.2826	11.3732
9.04	0.2826	11.3772
9.06	0.2826	11.3756
9.08	0.2826	11.378
9.1	0.2826	11.3788
9.12	0.2826	11.378
9.14	0.2826	11.3804
9.16	0.2826	11.3812
9.18	0.2827	11.3788
9.2	0.2827	11.3853
9.22	0.2827	11.3828
9.24	0.2827	11.382
9.26	0.2827	11.3853
9.28	0.2827	11.3885
9.3	0.2827	11.3877
9.32	0.2827	11.3861
9.34	0.2827	11.3885
9.36	0.2827	11.3917
9.38	0.2827	11.3917
9.4	0.2827	11.3933
9.42	0.2827	11.3925
9.44	0.2827	11.3933
9.46	0.2827	11.3958
