Zeit	Weg	Kraft
s	mm	N
0.02	0.284	10.6325
0.04	0.2844	10.7705
0.06	0.2846	10.881
0.08	0.2846	10.9221
0.1	0.2846	10.9302
0.12	0.2846	10.9351
0.14	0.2846	10.9383
0.16	0.2846	10.9407
0.18	0.2846	10.9431
0.2	0.2846	10.9431
0.22	0.2846	10.9447
0.24	0.2846	10.9455
0.26	0.2846	10.9472
0.28	0.2846	10.9488
0.3	0.2846	10.9504
0.32	0.2847	10.9496
0.34	0.2847	10.9512
0.36	0.2847	10.9552
0.38	0.2847	10.9528
0.4	0.2847	10.956
0.42	0.2847	10.9552
0.44	0.2847	10.956
0.46	0.2847	10.9568
0.48	0.2847	10.9568
0.5	0.2847	10.9585
0.52	0.2847	10.9593
0.54	0.2847	10.9593
0.56	0.2847	10.9617
0.58	0.2847	10.9609
0.6	0.2847	10.9609
0.62	0.2847	10.9625
0.64	0.2847	10.9625
0.66	0.2847	10.9641
0.68	0.2847	10.9625
0.7	0.2847	10.9649
0.72	0.2847	10.9649
0.74	0.2847	10.9649
0.76	0.2847	10.9657
0.78	0.2847	10.9657
0.8	0.2847	10.9665
0.82	0.2847	10.9673
0.84	0.2847	10.9697
0.86	0.2847	10.9697
0.88	0.2848	10.9714
0.9	0.2848	10.973
0.92	0.2848	10.981
0.94	0.2848	10.9818
0.96	0.2848	10.9875
0.98	0.2848	10.9899
1.	0.2848	10.9923
1.02	0.2848	10.9956
1.04	0.2848	10.9964
1.06	0.2848	10.998
1.08	0.2848	11.0012
1.1	0.2848	11.0004
1.12	0.2848	11.002
1.14	0.2848	11.0036
1.16	0.2848	11.0085
1.18	0.2848	11.0125
1.2	0.2848	11.0125
1.22	0.2848	11.019
1.24	0.2848	11.0182
1.26	0.2848	11.0198
1.28	0.2848	11.023
1.3	0.2848	11.023
1.32	0.2848	11.0238
1.34	0.2848	11.0246
1.36	0.2848	11.027
1.38	0.2848	11.027
1.4	0.2848	11.0278
1.42	0.2848	11.0286
1.44	0.2848	11.0311
1.46	0.2848	11.0286
1.48	0.2848	11.0319
1.5	0.2848	11.0303
1.52	0.2848	11.0311
1.54	0.2848	11.0319
1.56	0.2848	11.0311
1.58	0.2848	11.0311
1.6	0.2848	11.0319
1.62	0.2848	11.0319
1.64	0.2849	11.0335
1.66	0.2849	11.0343
1.68	0.2849	11.0327
1.7	0.2849	11.0375
1.72	0.2849	11.0351
1.74	0.2849	11.0375
1.76	0.2849	11.0407
1.78	0.2849	11.0359
1.8	0.2849	11.0415
1.82	0.2849	11.0399
1.84	0.2849	11.0399
1.86	0.2849	11.0432
1.88	0.2849	11.0399
1.9	0.2849	11.0464
1.92	0.2849	11.0456
1.94	0.2849	11.0488
1.96	0.2849	11.0537
1.98	0.2849	11.052
2.	0.2849	11.0553
2.02	0.2849	11.0569
2.04	0.2849	11.0593
2.06	0.2849	11.0585
2.08	0.2849	11.0617
2.1	0.2849	11.0617
2.12	0.2849	11.0617
2.14	0.2849	11.0633
2.16	0.2849	11.0641
2.18	0.2849	11.0649
2.2	0.2849	11.0641
2.22	0.2849	11.0682
2.24	0.2849	11.0658
2.26	0.2849	11.0649
2.28	0.2849	11.0738
2.3	0.2849	11.0666
2.32	0.2849	11.0754
2.34	0.2849	11.0682
2.36	0.2849	11.0722
2.38	0.285	11.0754
2.4	0.285	11.0698
2.42	0.285	11.0787
2.44	0.285	11.0754
2.46	0.285	11.0795
2.48	0.285	11.0819
2.5	0.285	11.0787
2.52	0.285	11.0859
2.54	0.285	11.0827
2.56	0.285	11.0843
2.58	0.285	11.0867
2.6	0.285	11.0851
2.62	0.285	11.0883
2.64	0.285	11.0875
2.66	0.285	11.0908
2.68	0.285	11.0891
2.7	0.285	11.0908
2.72	0.285	11.094
2.74	0.285	11.0948
2.76	0.285	11.0956
2.78	0.285	11.0972
2.8	0.285	11.0988
2.82	0.285	11.1037
2.84	0.285	11.1045
2.86	0.285	11.1037
2.88	0.285	11.1061
2.9	0.285	11.1085
2.92	0.285	11.1093
2.94	0.285	11.1085
2.96	0.285	11.1125
2.98	0.285	11.1125
3.	0.285	11.1117
3.02	0.285	11.1142
3.04	0.285	11.115
3.06	0.285	11.1142
3.08	0.285	11.1142
3.1	0.285	11.1158
3.12	0.2851	11.1166
3.14	0.2851	11.1182
3.16	0.2851	11.1182
3.18	0.2851	11.1198
3.2	0.2851	11.1198
3.22	0.2851	11.1206
3.24	0.2851	11.1222
3.26	0.2851	11.123
3.28	0.2851	11.123
3.3	0.2851	11.1238
3.32	0.2851	11.1238
3.34	0.2851	11.1255
3.36	0.2851	11.1255
3.38	0.2851	11.1287
3.4	0.2851	11.1279
3.42	0.2851	11.1287
3.44	0.2851	11.1311
3.46	0.2851	11.1351
3.48	0.2851	11.1271
3.5	0.2851	11.1327
3.52	0.2851	11.1343
3.54	0.2851	11.1303
3.56	0.2851	11.1408
3.58	0.2851	11.1287
3.6	0.2851	11.1424
3.62	0.2851	11.1416
3.64	0.2851	11.1384
3.66	0.2851	11.1513
3.68	0.2851	11.1416
3.7	0.2851	11.1505
3.72	0.2851	11.1513
3.74	0.2851	11.1464
3.76	0.2851	11.1561
3.78	0.2851	11.1489
3.8	0.2851	11.1545
3.82	0.2851	11.1553
3.84	0.2851	11.1537
3.86	0.2851	11.1585
3.88	0.2851	11.1529
3.9	0.2851	11.1585
3.92	0.2851	11.1577
3.94	0.2851	11.1561
3.96	0.2851	11.1593
3.98	0.2852	11.1561
4.	0.2852	11.1618
4.02	0.2852	11.1601
4.04	0.2852	11.1618
4.06	0.2852	11.165
4.08	0.2852	11.1634
4.1	0.2852	11.1658
4.12	0.2852	11.1666
4.14	0.2852	11.1682
4.16	0.2852	11.1682
4.18	0.2852	11.1674
4.2	0.2852	11.1722
4.22	0.2852	11.1682
4.24	0.2852	11.1698
4.26	0.2852	11.1763
4.28	0.2852	11.1714
4.3	0.2852	11.1763
4.32	0.2852	11.1795
4.34	0.2852	11.1771
4.36	0.2852	11.1827
4.38	0.2852	11.1811
4.4	0.2852	11.1819
4.42	0.2852	11.186
4.44	0.2852	11.1827
4.46	0.2852	11.1868
4.48	0.2852	11.1852
4.5	0.2852	11.1868
4.52	0.2852	11.1876
4.54	0.2852	11.186
4.56	0.2852	11.19
4.58	0.2852	11.1868
4.6	0.2853	11.1884
4.62	0.2853	11.1932
4.64	0.2853	11.1956
4.66	0.2853	11.2013
4.68	0.2853	11.2005
4.7	0.2853	11.2061
4.72	0.2853	11.2086
4.74	0.2853	11.2086
4.76	0.2853	11.2126
4.78	0.2853	11.2118
4.8	0.2853	11.2142
4.82	0.2853	11.2158
4.84	0.2853	11.2158
4.86	0.2853	11.219
4.88	0.2853	11.2158
4.9	0.2853	11.2223
4.92	0.2853	11.219
4.94	0.2853	11.2207
4.96	0.2853	11.2207
4.98	0.2853	11.2215
5.	0.2853	11.2263
5.02	0.2853	11.2158
5.04	0.2853	11.2271
