Zeit	Weg	Kraft
s	mm	N
0.02	0.2822	10.2436
0.04	0.2826	10.401
0.06	0.2827	10.48
0.08	0.2827	10.4994
0.1	0.2827	10.5058
0.12	0.2827	10.5091
0.14	0.2827	10.5131
0.16	0.2827	10.5139
0.18	0.2827	10.5155
0.2	0.2827	10.5187
0.22	0.2827	10.5179
0.24	0.2827	10.5204
0.26	0.2828	10.5204
0.28	0.2828	10.5212
0.3	0.2828	10.5252
0.32	0.2828	10.526
0.34	0.2828	10.5308
0.36	0.2828	10.5317
0.38	0.2828	10.5349
0.4	0.2828	10.5365
0.42	0.2828	10.5357
0.44	0.2828	10.5381
0.46	0.2828	10.5381
0.48	0.2828	10.5413
0.5	0.2828	10.5421
0.52	0.2828	10.5405
0.54	0.2828	10.5438
0.56	0.2828	10.5438
0.58	0.2828	10.5438
0.6	0.2828	10.5454
0.62	0.2828	10.5438
0.64	0.2828	10.547
0.66	0.2828	10.547
0.68	0.2828	10.547
0.7	0.2828	10.5478
0.72	0.2828	10.547
0.74	0.2828	10.5486
0.76	0.2828	10.547
0.78	0.2828	10.5502
0.8	0.2828	10.5486
0.82	0.2828	10.5486
0.84	0.2828	10.5502
0.86	0.2828	10.5502
0.88	0.2828	10.5494
0.9	0.2828	10.5502
0.92	0.2828	10.5502
0.94	0.2828	10.551
0.96	0.2828	10.5502
0.98	0.2828	10.551
1.	0.2828	10.551
1.02	0.2828	10.5502
1.04	0.2828	10.5518
1.06	0.2828	10.5502
1.08	0.2828	10.5526
1.1	0.2828	10.5526
1.12	0.2828	10.5526
1.14	0.2828	10.5534
1.16	0.2829	10.5534
1.18	0.2829	10.5551
1.2	0.2829	10.5623
1.22	0.2829	10.5647
1.24	0.2829	10.5704
1.26	0.2829	10.5728
1.28	0.2829	10.5776
1.3	0.2829	10.5793
1.32	0.2829	10.5801
1.34	0.2829	10.5849
1.36	0.2829	10.5833
1.38	0.2829	10.5849
1.4	0.2829	10.5889
1.42	0.2829	10.5873
1.44	0.2829	10.5897
1.46	0.2829	10.5881
1.48	0.2829	10.5897
1.5	0.2829	10.5914
1.52	0.2829	10.5914
1.54	0.2829	10.5946
1.56	0.2829	10.5954
1.58	0.2829	10.597
1.6	0.2829	10.5986
1.62	0.2829	10.5978
1.64	0.2829	10.601
1.66	0.2829	10.601
1.68	0.2829	10.6018
1.7	0.283	10.6035
1.72	0.283	10.6043
1.74	0.283	10.6067
1.76	0.283	10.6099
1.78	0.283	10.6123
1.8	0.283	10.6156
1.82	0.283	10.6164
1.84	0.283	10.6196
1.86	0.283	10.6196
1.88	0.283	10.6204
1.9	0.283	10.6228
1.92	0.283	10.6236
1.94	0.283	10.6236
1.96	0.283	10.626
1.98	0.283	10.6252
2.	0.283	10.6269
2.02	0.283	10.6285
2.04	0.283	10.6277
2.06	0.283	10.6293
2.08	0.283	10.6277
2.1	0.283	10.6293
2.12	0.283	10.6293
2.14	0.283	10.6293
2.16	0.283	10.6317
2.18	0.283	10.6301
2.2	0.283	10.6317
2.22	0.283	10.6309
2.24	0.283	10.6317
2.26	0.283	10.6333
2.28	0.283	10.6309
2.3	0.283	10.6325
2.32	0.283	10.6325
2.34	0.283	10.6325
2.36	0.283	10.6341
2.38	0.283	10.6341
2.4	0.283	10.6365
