Zeit	Weg	Kraft
s	mm	N
0.02	0.2814	10.6955
0.04	0.2817	10.8157
0.06	0.282	10.9399
0.08	0.282	10.9803
0.1	0.282	10.9883
0.12	0.282	10.9924
0.14	0.282	10.9948
0.16	0.282	10.9956
0.18	0.282	10.9972
0.2	0.282	10.9996
0.22	0.282	11.0029
0.24	0.282	11.0021
0.26	0.282	11.0037
0.28	0.282	11.0053
0.3	0.282	11.0061
0.32	0.282	11.0053
0.34	0.282	11.0053
0.36	0.2819	11.0053
0.38	0.2819	11.0085
0.4	0.2819	11.0077
0.42	0.2819	11.0085
0.44	0.2819	11.0045
0.46	0.2819	11.0069
0.48	0.2819	11.0069
0.5	0.2819	11.0085
0.52	0.2819	11.0061
0.54	0.2819	11.0077
0.56	0.2819	11.0069
0.58	0.2819	11.0109
0.6	0.2819	11.0101
0.62	0.2819	11.0085
0.64	0.2819	11.0101
0.66	0.2819	11.0085
0.68	0.2819	11.0101
0.7	0.2819	11.0093
0.72	0.2819	11.0101
0.74	0.2819	11.0101
0.76	0.2819	11.0109
0.78	0.2819	11.0109
0.8	0.2819	11.0085
0.82	0.2819	11.0109
0.84	0.2819	11.0085
0.86	0.2819	11.0125
0.88	0.2819	11.0109
0.9	0.2819	11.0101
0.92	0.282	11.0117
0.94	0.282	11.0101
0.96	0.282	11.0134
0.98	0.282	11.0109
1.	0.282	11.0109
1.02	0.282	11.0077
1.04	0.282	11.0109
1.06	0.282	11.0109
1.08	0.282	11.0077
1.1	0.282	11.0069
1.12	0.282	11.0093
1.14	0.282	11.0085
1.16	0.282	11.0061
1.18	0.282	11.0101
1.2	0.282	11.0085
1.22	0.282	11.0093
1.24	0.282	11.0069
1.26	0.282	11.0101
1.28	0.282	11.0093
1.3	0.282	11.0093
1.32	0.282	11.0109
1.34	0.282	11.0093
1.36	0.282	11.0093
1.38	0.282	11.0101
1.4	0.282	11.0109
1.42	0.282	11.0085
1.44	0.282	11.0061
1.46	0.282	11.0077
1.48	0.282	11.0077
1.5	0.282	11.0085
1.52	0.282	11.0053
1.54	0.2821	11.0109
1.56	0.2821	11.0077
1.58	0.2821	11.0085
1.6	0.2821	11.0077
1.62	0.2821	11.0069
1.64	0.2821	11.0077
1.66	0.2821	11.0085
1.68	0.2821	11.0077
1.7	0.2821	11.0077
1.72	0.2821	11.0077
1.74	0.2821	11.0045
1.76	0.2821	11.0077
1.78	0.2821	11.0085
1.8	0.2821	11.0085
1.82	0.2821	11.0077
1.84	0.2821	11.0061
1.86	0.2821	11.0085
1.88	0.2821	11.0101
1.9	0.2821	11.0077
1.92	0.2821	11.0101
1.94	0.2821	11.0061
1.96	0.2821	11.0069
1.98	0.2821	11.0101
2.	0.2821	11.0109
2.02	0.2821	11.0077
2.04	0.2821	11.0061
2.06	0.2821	11.0093
2.08	0.2821	11.0085
2.1	0.2821	11.0125
2.12	0.2821	11.015
2.14	0.2821	11.0077
2.16	0.2821	11.0125
2.18	0.2821	11.0109
2.2	0.2822	11.0134
2.22	0.2822	11.0158
2.24	0.2822	11.0093
2.26	0.2822	11.0134
2.28	0.2822	11.0109
2.3	0.2822	11.0142
2.32	0.2822	11.0158
2.34	0.2822	11.0125
2.36	0.2822	11.015
2.38	0.2822	11.0125
2.4	0.2822	11.0166
2.42	0.2822	11.019
2.44	0.2822	11.0166
2.46	0.2822	11.0174
2.48	0.2822	11.0182
2.5	0.2822	11.0238
2.52	0.2822	11.0222
2.54	0.2822	11.0222
2.56	0.2822	11.0263
2.58	0.2822	11.0246
2.6	0.2822	11.0246
2.62	0.2822	11.0311
2.64	0.2822	11.0263
2.66	0.2822	11.0271
2.68	0.2822	11.0279
2.7	0.2822	11.0271
2.72	0.2822	11.0327
2.74	0.2822	11.0295
2.76	0.2822	11.0311
2.78	0.2822	11.0303
2.8	0.2822	11.0311
2.82	0.2822	11.0343
2.84	0.2822	11.0311
2.86	0.2822	11.0319
2.88	0.2822	11.0351
2.9	0.2822	11.0335
2.92	0.2822	11.0335
2.94	0.2822	11.0367
2.96	0.2822	11.0351
2.98	0.2822	11.0376
3.	0.2822	11.0392
3.02	0.2822	11.0392
3.04	0.2822	11.0384
3.06	0.2822	11.0392
3.08	0.2822	11.0416
3.1	0.2822	11.0416
3.12	0.2822	11.0432
3.14	0.2822	11.0424
3.16	0.2823	11.044
3.18	0.2823	11.0448
3.2	0.2823	11.0448
3.22	0.2823	11.0464
3.24	0.2823	11.044
3.26	0.2823	11.0464
3.28	0.2823	11.0456
3.3	0.2823	11.0464
3.32	0.2823	11.0464
3.34	0.2823	11.0489
3.36	0.2823	11.0529
3.38	0.2823	11.0489
3.4	0.2823	11.0521
3.42	0.2823	11.0513
3.44	0.2823	11.0545
3.46	0.2823	11.0577
3.48	0.2823	11.0601
3.5	0.2823	11.0626
3.52	0.2823	11.0626
3.54	0.2823	11.0682
3.56	0.2823	11.0706
3.58	0.2823	11.0706
3.6	0.2823	11.0722
3.62	0.2823	11.0722
3.64	0.2823	11.0747
3.66	0.2823	11.0771
3.68	0.2823	11.0763
3.7	0.2823	11.0771
3.72	0.2823	11.0763
3.74	0.2823	11.0771
3.76	0.2823	11.0779
3.78	0.2823	11.0811
