Zeit	Weg	Kraft
s	mm	N
0.02	0.2827	10.6495
0.04	0.283	10.7866
0.06	0.2832	10.8996
0.08	0.2833	10.9375
0.1	0.2833	10.9448
0.12	0.2833	10.9472
0.14	0.2833	10.9496
0.16	0.2833	10.952
0.18	0.2832	10.9536
0.2	0.2832	10.9561
0.22	0.2832	10.9553
0.24	0.2832	10.9569
0.26	0.2832	10.9561
0.28	0.2832	10.9561
0.3	0.2832	10.9569
0.32	0.2832	10.9569
0.34	0.2832	10.9585
0.36	0.2832	10.9593
0.38	0.2832	10.9601
0.4	0.2832	10.9593
0.42	0.2832	10.9585
0.44	0.2832	10.9593
0.46	0.2832	10.9585
0.48	0.2832	10.9593
0.5	0.2832	10.9593
0.52	0.2832	10.9601
0.54	0.2832	10.9593
0.56	0.2832	10.9601
0.58	0.2832	10.9593
0.6	0.2832	10.9601
0.62	0.2832	10.9601
0.64	0.2832	10.9609
0.66	0.2832	10.9609
0.68	0.2832	10.9609
0.7	0.2832	10.9601
0.72	0.2832	10.9601
0.74	0.2832	10.9601
0.76	0.2832	10.9601
0.78	0.2832	10.9609
0.8	0.2832	10.9601
0.82	0.2832	10.9601
0.84	0.2832	10.9609
0.86	0.2832	10.9609
0.88	0.2832	10.9593
0.9	0.2832	10.9609
0.92	0.2832	10.9601
0.94	0.2832	10.9601
0.96	0.2832	10.9609
0.98	0.2832	10.9601
1.	0.2832	10.9617
1.02	0.2832	10.9601
1.04	0.2832	10.9601
1.06	0.2832	10.9609
1.08	0.2832	10.9625
1.1	0.2832	10.9601
1.12	0.2832	10.9609
1.14	0.2832	10.9601
1.16	0.2832	10.9609
1.18	0.2832	10.9593
1.2	0.2832	10.9593
1.22	0.2832	10.9609
1.24	0.2832	10.9609
1.26	0.2832	10.9601
1.28	0.2832	10.9617
1.3	0.2832	10.9609
1.32	0.2832	10.9609
1.34	0.2832	10.9601
1.36	0.2832	10.9609
1.38	0.2832	10.9609
1.4	0.2832	10.9609
1.42	0.2832	10.9609
1.44	0.2832	10.9609
1.46	0.2832	10.9601
1.48	0.2832	10.9601
1.5	0.2832	10.9609
1.52	0.2832	10.9609
1.54	0.2832	10.9601
1.56	0.2832	10.9601
1.58	0.2832	10.9609
1.6	0.2832	10.9601
1.62	0.2832	10.9609
1.64	0.2832	10.9593
1.66	0.2832	10.9601
1.68	0.2832	10.9609
1.7	0.2832	10.9601
1.72	0.2832	10.9609
1.74	0.2832	10.9601
1.76	0.2832	10.9601
1.78	0.2832	10.9609
1.8	0.2832	10.9609
1.82	0.2832	10.9601
1.84	0.2832	10.9593
1.86	0.2832	10.9609
1.88	0.2832	10.9593
1.9	0.2832	10.9617
