Zeit	Weg	Kraft
s	mm	N
0.02	0.2764	10.1977
0.04	0.2767	10.3179
0.06	0.2769	10.4163
0.08	0.277	10.4461
0.1	0.277	10.4599
0.12	0.277	10.4542
0.14	0.277	10.4607
0.16	0.277	10.4639
0.18	0.277	10.4647
0.2	0.277	10.4631
0.22	0.277	10.4591
0.24	0.277	10.4671
0.26	0.2769	10.4615
0.28	0.2769	10.4631
0.3	0.2769	10.4655
0.32	0.2769	10.4671
0.34	0.2769	10.4655
0.36	0.2769	10.4671
0.38	0.2769	10.4663
0.4	0.2769	10.4679
0.42	0.2769	10.4663
0.44	0.2769	10.4647
0.46	0.2769	10.4704
0.48	0.2769	10.4655
0.5	0.2769	10.4679
0.52	0.2769	10.4639
0.54	0.2769	10.4663
0.56	0.2769	10.4712
0.58	0.2769	10.4671
0.6	0.2769	10.4655
0.62	0.2769	10.4687
0.64	0.2769	10.4704
0.66	0.2769	10.4655
0.68	0.2769	10.4671
0.7	0.2769	10.4695
0.72	0.2769	10.4687
0.74	0.2769	10.4704
0.76	0.2769	10.4623
0.78	0.2769	10.4679
0.8	0.2769	10.4695
0.82	0.2769	10.4671
0.84	0.2769	10.4655
0.86	0.2769	10.4647
0.88	0.2769	10.4736
0.9	0.2769	10.4687
0.92	0.2769	10.4647
0.94	0.2769	10.4663
0.96	0.2769	10.4655
0.98	0.2769	10.4695
1.	0.2769	10.4615
1.02	0.2769	10.4655
1.04	0.2769	10.4687
1.06	0.2769	10.4655
1.08	0.2769	10.4639
1.1	0.2769	10.4631
1.12	0.2769	10.4712
1.14	0.2769	10.4687
1.16	0.2769	10.4639
1.18	0.2769	10.4655
1.2	0.2769	10.4639
1.22	0.2769	10.4671
1.24	0.2769	10.4631
1.26	0.2769	10.4631
1.28	0.2769	10.4679
1.3	0.2769	10.4631
1.32	0.2769	10.4639
1.34	0.2769	10.4663
1.36	0.2769	10.4647
1.38	0.2769	10.4679
1.4	0.2769	10.4599
1.42	0.2769	10.4704
1.44	0.2769	10.4663
1.46	0.2769	10.4615
1.48	0.2769	10.4663
1.5	0.2769	10.4639
1.52	0.2769	10.4679
1.54	0.2769	10.4623
1.56	0.2769	10.4639
1.58	0.2769	10.4671
1.6	0.2769	10.4607
1.62	0.2769	10.4671
1.64	0.2769	10.4623
1.66	0.2769	10.4655
1.68	0.2769	10.4655
1.7	0.2769	10.4615
1.72	0.277	10.4647
1.74	0.277	10.4615
1.76	0.277	10.4663
1.78	0.277	10.4615
1.8	0.277	10.4631
1.82	0.277	10.4647
1.84	0.277	10.4631
1.86	0.277	10.4647
1.88	0.277	10.4647
1.9	0.277	10.4631
1.92	0.277	10.4631
1.94	0.277	10.4639
1.96	0.277	10.4655
1.98	0.277	10.4607
2.	0.277	10.4639
2.02	0.277	10.4639
2.04	0.277	10.4663
2.06	0.277	10.4671
2.08	0.277	10.4671
2.1	0.277	10.4704
2.12	0.2771	10.4744
2.14	0.2771	10.4752
2.16	0.2771	10.4808
2.18	0.2771	10.4808
2.2	0.2771	10.4865
2.22	0.2771	10.4881
2.24	0.2771	10.4889
2.26	0.2771	10.4913
2.28	0.2771	10.4913
2.3	0.2771	10.4946
2.32	0.2771	10.4937
2.34	0.2771	10.4937
2.36	0.2771	10.497
2.38	0.2771	10.497
2.4	0.2771	10.5026
2.42	0.2771	10.5026
2.44	0.2771	10.5042
2.46	0.2771	10.5083
2.48	0.2771	10.5058
2.5	0.2771	10.5091
2.52	0.2771	10.5091
2.54	0.2771	10.5099
2.56	0.2771	10.5107
2.58	0.2771	10.5099
2.6	0.2771	10.5147
2.62	0.2771	10.5123
2.64	0.2771	10.5131
2.66	0.2771	10.5147
2.68	0.2771	10.5123
2.7	0.2771	10.5139
2.72	0.2771	10.5139
2.74	0.2771	10.5139
2.76	0.2771	10.5155
2.78	0.2771	10.5147
2.8	0.2771	10.5171
2.82	0.2771	10.5155
2.84	0.2771	10.5171
