Zeit	Weg	Kraft
s	mm	N
0.02	0.2412	5.4123
0.04	0.2415	5.5487
0.06	0.2418	5.6769
0.08	0.2421	5.7987
0.1	0.2423	5.9109
0.12	0.2426	6.0222
0.14	0.2429	6.1352
0.16	0.2431	6.2473
0.18	0.2434	6.3651
0.2	0.2437	6.4764
0.22	0.2439	6.5845
0.24	0.2441	6.6966
0.26	0.2444	6.8088
0.28	0.2446	6.9225
0.3	0.2449	7.0387
0.32	0.2452	7.1573
0.34	0.2454	7.2718
0.36	0.2457	7.3904
0.38	0.246	7.509
0.4	0.2462	7.6155
0.42	0.2465	7.7236
0.44	0.2467	7.8317
0.46	0.2469	7.9382
0.48	0.2472	8.0398
0.5	0.2474	8.1511
0.52	0.2477	8.2705
0.54	0.2479	8.3811
0.56	0.2482	8.4875
0.58	0.2484	8.5908
0.6	0.2486	8.6957
0.62	0.2489	8.8046
0.64	0.2491	8.9248
0.66	0.2494	9.0539
0.68	0.2497	9.1789
0.7	0.25	9.2959
0.72	0.2502	9.3991
0.74	0.2504	9.4992
0.76	0.2507	9.6097
0.78	0.2509	9.7251
0.8	0.2512	9.838
0.82	0.2514	9.9469
0.84	0.2517	10.0534
0.86	0.2519	10.1518
0.88	0.2521	10.251
0.9	0.2524	10.3575
0.92	0.2526	10.4697
0.94	0.2529	10.5794
0.96	0.2531	10.6818
0.98	0.2534	10.7883
1.	0.2536	10.9004
1.02	0.2539	11.0158
1.04	0.2541	11.1223
1.06	0.2544	11.2296
1.08	0.2546	11.3466
1.1	0.2549	11.4732
1.12	0.2552	11.6023
1.14	0.2554	11.7177
1.16	0.2556	11.8128
1.18	0.2559	11.9201
1.2	0.2562	12.0412
1.22	0.2564	12.1702
1.24	0.2567	12.2961
1.26	0.2569	12.4066
1.28	0.2572	12.5042
1.3	0.2574	12.6018
1.32	0.2576	12.722
1.34	0.2579	12.8414
1.36	0.2582	12.9519
1.38	0.2584	13.0608
1.4	0.2586	13.1722
1.42	0.2589	13.2867
1.44	0.2592	13.411
1.46	0.2594	13.5312
1.48	0.2597	13.6473
1.5	0.2599	13.7554
1.52	0.2602	13.8676
1.54	0.2604	13.9789
1.56	0.2606	14.0894
1.58	0.2609	14.1975
1.6	0.2611	14.3137
1.62	0.2614	14.4299
1.64	0.2616	14.5412
1.66	0.2619	14.6557
1.68	0.2621	14.7703
1.7	0.2624	14.88
