Zeit	Weg	Kraft
s	mm	N
0.02	0.2444	5.368
0.04	0.2447	5.5196
0.06	0.245	5.6455
0.08	0.2452	5.7503
0.1	0.2455	5.8544
0.12	0.2458	5.9835
0.14	0.2461	6.1101
0.16	0.2463	6.2078
0.18	0.2465	6.3005
0.2	0.2468	6.4167
0.22	0.2471	6.5514
0.24	0.2474	6.6603
0.26	0.2476	6.7426
0.28	0.2478	6.862
0.3	0.2481	6.9669
0.32	0.2483	7.0451
0.34	0.2485	7.1839
0.36	0.2488	7.2847
0.38	0.2491	7.4227
0.4	0.2493	7.5397
0.42	0.2496	7.6276
0.44	0.2498	7.7446
0.46	0.2501	7.8535
0.48	0.2503	7.9753
0.5	0.2506	8.0785
0.52	0.2508	8.1729
0.54	0.2511	8.2899
0.56	0.2513	8.3859
0.58	0.2516	8.5182
0.6	0.2518	8.6295
0.62	0.2521	8.732
0.64	0.2523	8.8401
0.66	0.2526	8.9337
0.68	0.2528	9.049
0.7	0.2531	9.1587
0.72	0.2533	9.2806
0.74	0.2536	9.412
0.76	0.2538	9.5048
0.78	0.2541	9.6081
0.8	0.2543	9.7226
0.82	0.2546	9.8364
0.84	0.2548	9.9461
0.86	0.2551	10.0615
0.88	0.2553	10.1744
0.9	0.2555	10.2518
0.92	0.2558	10.3866
0.94	0.2561	10.5342
0.96	0.2564	10.627
0.98	0.2566	10.7383
1.	0.2568	10.8464
1.02	0.257	10.9359
1.04	0.2573	11.0545
1.06	0.2576	11.1763
1.08	0.2579	11.3167
1.1	0.2581	11.4127
1.12	0.2583	11.5055
1.14	0.2586	11.633
1.16	0.2588	11.7193
1.18	0.2591	11.8314
1.2	0.2593	11.9613
1.22	0.2596	12.0621
1.24	0.2598	12.1622
1.26	0.2601	12.2872
1.28	0.2604	12.4324
1.3	0.2606	12.5276
1.32	0.2608	12.6123
1.34	0.2611	12.7349
1.36	0.2613	12.8285
1.38	0.2615	12.9374
1.4	0.2618	13.0431
1.42	0.2621	13.1843
1.44	0.2623	13.3158
1.46	0.2626	13.3803
1.48	0.2628	13.5158
1.5	0.2631	13.6425
1.52	0.2633	13.7401
1.54	0.2635	13.8506
1.56	0.2638	13.9402
1.58	0.2641	14.091
1.6	0.2644	14.2015
1.62	0.2646	14.3048
1.64	0.2648	14.4129
1.66	0.265	14.5097
1.68	0.2654	14.6686
1.7	0.2656	14.7832
1.72	0.2658	14.8744
1.74	0.266	14.9736
1.76	0.2663	15.093
1.78	0.2666	15.2253
1.8	0.2668	15.3277
1.82	0.2671	15.4399
1.84	0.2673	15.5464
1.86	0.2676	15.648
1.88	0.2678	15.7609
1.9	0.2681	15.8771
1.92	0.2683	15.9852
1.94	0.2685	16.086
1.96	0.2688	16.203
1.98	0.2691	16.3127
2.	0.2693	16.4136
2.02	0.2696	16.5402
2.04	0.2699	16.6733
2.06	0.2701	16.7605
2.08	0.2703	16.8403
2.1	0.2705	16.9581
2.12	0.2709	17.0961
2.14	0.2711	17.2074
2.16	0.2713	17.2889
2.18	0.2715	17.3905
2.2	0.2718	17.5309
2.22	0.2722	17.6656
2.24	0.2724	17.7648
2.26	0.2726	17.8447
2.28	0.2728	17.9657
2.3	0.2731	18.0746
2.32	0.2733	18.1811
2.34	0.2735	18.2892
2.36	0.2738	18.4126
2.38	0.2741	18.553
2.4	0.2743	18.6458
2.42	0.2745	18.7345
2.44	0.2748	18.8539
2.46	0.2751	18.9935
2.48	0.2754	19.1217
2.5	0.2756	19.2048
2.52	0.2758	19.3089
2.54	0.2761	19.4275
2.56	0.2763	19.5332
2.58	0.2765	19.6493
2.6	0.2768	19.7792
2.62	0.2771	19.9018
2.64	0.2773	19.9978
2.66	0.2776	20.0987
2.68	0.2778	20.206
2.7	0.2781	20.3197
2.72	0.2784	20.4544
2.74	0.2786	20.5601
2.76	0.2788	20.6553
2.78	0.2791	20.7683
2.8	0.2793	20.8796
2.82	0.2796	20.9925
2.84	0.2798	21.0934
2.86	0.2801	21.2273
2.88	0.2804	21.366
2.9	0.2806	21.4604
2.92	0.2808	21.5451
2.94	0.2811	21.671
2.96	0.2813	21.8065
2.98	0.2816	21.909
3.	0.2818	22.0122
3.02	0.282	22.1381
3.04	0.2823	22.2776
3.06	0.2826	22.4002
3.08	0.2828	22.4946
3.1	0.283	22.5785
3.12	0.2833	22.7092
3.14	0.2836	22.8609
3.16	0.2839	22.99
3.18	0.2841	23.0892
3.2	0.2843	23.1965
3.22	0.2846	23.3183
3.24	0.2848	23.4304
3.26	0.2851	23.5377
3.28	0.2853	23.6555
3.3	0.2856	23.7717
3.32	0.2858	23.8943
3.34	0.286	24.0024
3.36	0.2863	24.125
3.38	0.2866	24.2581
3.4	0.2868	24.3678
3.42	0.2871	24.4687
3.44	0.2873	24.5784
3.46	0.2876	24.7059
3.48	0.2878	24.8107
3.5	0.288	24.9003
3.52	0.2883	25.0245
3.54	0.2886	25.1544
3.56	0.2888	25.2802
3.58	0.2891	25.398
3.6	0.2893	25.5198
3.62	0.2896	25.632
3.64	0.2898	25.7344
3.66	0.2901	25.8643
3.68	0.2904	25.9918
3.7	0.2905	26.0845
3.72	0.2908	26.1975
3.74	0.2911	26.3435
3.76	0.2914	26.4637
3.78	0.2916	26.5645
3.8	0.2918	26.6597
3.82	0.2921	26.7775
3.84	0.2924	26.9163
3.86	0.2926	27.0316
3.88	0.2928	27.1276
3.9	0.293	27.2365
3.92	0.2933	27.3705
3.94	0.2936	27.5181
3.96	0.2938	27.6342
3.98	0.2941	27.7311
4.	0.2943	27.8472
4.02	0.2946	27.9795
4.04	0.2948	28.103
4.06	0.2951	28.2086
4.08	0.2953	28.3248
4.1	0.2956	28.4724
4.12	0.2959	28.6039
4.14	0.2961	28.704
4.16	0.2963	28.8113
4.18	0.2966	28.9194
4.2	0.2968	29.0412
4.22	0.2971	29.1799
4.24	0.2974	29.2937
4.26	0.2976	29.3864
4.28	0.2978	29.5083
4.3	0.2981	29.651
