Zeit	Weg	Kraft
s	mm	N
0.02	0.2405	5.6922
0.04	0.2408	5.8431
0.06	0.2412	5.973
0.08	0.2414	6.0641
0.1	0.2415	6.1335
0.12	0.2417	6.2239
0.14	0.242	6.3489
0.16	0.2423	6.4619
0.18	0.2425	6.5546
0.2	0.2428	6.6539
0.22	0.243	6.7595
0.24	0.2433	6.8588
0.26	0.2435	6.9596
0.28	0.2437	7.0685
0.3	0.244	7.1661
0.32	0.2442	7.2887
0.34	0.2445	7.4154
0.36	0.2447	7.513
0.38	0.245	7.6139
0.4	0.2453	7.7437
0.42	0.2456	7.8752
0.44	0.2458	7.9712
0.46	0.246	8.0479
0.48	0.2462	8.1471
0.5	0.2465	8.2746
0.52	0.2467	8.3843
0.54	0.2469	8.4762
0.56	0.2472	8.6029
0.58	0.2476	8.7417
0.6	0.2478	8.8465
0.62	0.248	8.9353
0.64	0.2482	9.0434
0.66	0.2485	9.166
0.68	0.2487	9.2749
0.7	0.249	9.3741
0.72	0.2493	9.5056
0.74	0.2495	9.6347
0.76	0.2497	9.7283
0.78	0.25	9.8331
0.8	0.2503	9.9622
0.82	0.2505	10.0816
0.84	0.2507	10.1712
0.86	0.251	10.2655
0.88	0.2513	10.3962
0.9	0.2515	10.5092
0.92	0.2517	10.6036
0.94	0.252	10.7125
0.96	0.2523	10.8311
0.98	0.2525	10.9263
1.	0.2527	11.0408
1.02	0.253	11.1763
1.04	0.2533	11.2788
1.06	0.2535	11.3748
1.08	0.2538	11.5071
1.1	0.254	11.6184
1.12	0.2543	11.7185
1.14	0.2545	11.8145
1.16	0.2547	11.9338
1.18	0.2551	12.0742
1.2	0.2553	12.1847
1.22	0.2555	12.2807
1.24	0.2557	12.3751
1.26	0.256	12.4897
1.28	0.2563	12.6309
1.3	0.2565	12.7398
1.32	0.2567	12.8333
1.34	0.257	12.939
1.36	0.2573	13.0624
1.38	0.2576	13.1972
1.4	0.2578	13.2956
1.42	0.258	13.3819
1.44	0.2582	13.4884
1.46	0.2585	13.6191
1.48	0.2588	13.7336
1.5	0.259	13.8272
1.52	0.2593	13.9611
1.54	0.2596	14.1047
1.56	0.2598	14.2048
1.58	0.26	14.2822
1.6	0.2602	14.3822
1.62	0.2605	14.5113
1.64	0.2607	14.6235
1.66	0.2609	14.7211
1.68	0.2612	14.8501
1.7	0.2615	14.9816
1.72	0.2618	15.0922
1.74	0.262	15.1914
1.76	0.2623	15.2971
1.78	0.2625	15.4035
1.8	0.2627	15.5149
1.82	0.263	15.6294
1.84	0.2633	15.7391
1.86	0.2635	15.836
1.88	0.2637	15.9529
1.9	0.264	16.0868
1.92	0.2643	16.1909
1.94	0.2645	16.2732
1.96	0.2647	16.3894
1.98	0.265	16.533
2.	0.2653	16.6483
2.02	0.2655	16.7411
2.04	0.2657	16.8379
2.06	0.266	16.9581
2.08	0.2663	17.0896
2.1	0.2665	17.1888
2.12	0.2667	17.2856
2.14	0.267	17.3953
2.16	0.2672	17.501
2.18	0.2675	17.618
2.2	0.2678	17.7414
2.22	0.268	17.8415
2.24	0.2682	17.9512
2.26	0.2686	18.094
2.28	0.2688	18.2166
2.3	0.269	18.2989
2.32	0.2692	18.3916
2.34	0.2695	18.5014
2.36	0.2697	18.6159
2.38	0.27	18.7208
2.4	0.2702	18.8297
2.42	0.2705	18.9442
2.44	0.2707	19.0491
2.46	0.271	19.1677
2.48	0.2713	19.3081
2.5	0.2715	19.4202
2.52	0.2718	19.5186
2.54	0.272	19.6195
2.56	0.2722	19.7243
2.58	0.2725	19.8494
2.6	0.2728	19.9777
2.62	0.273	20.0809
2.64	0.2732	20.1801
2.66	0.2735	20.2955
2.68	0.2737	20.402
2.7	0.274	20.502
2.72	0.2742	20.6311
2.74	0.2745	20.7578
2.76	0.2747	20.8578
2.78	0.2749	20.9498
2.8	0.2752	21.0716
2.82	0.2755	21.2127
2.84	0.2758	21.3257
2.86	0.276	21.4112
2.88	0.2762	21.5298
2.9	0.2765	21.6645
2.92	0.2768	21.7791
2.94	0.277	21.8726
2.96	0.2772	21.9824
2.98	0.2776	22.1219
3.	0.2778	22.23
3.02	0.278	22.3155
3.04	0.2782	22.4196
3.06	0.2785	22.5527
3.08	0.2788	22.6802
3.1	0.279	22.7737
3.12	0.2792	22.8585
3.14	0.2795	22.969
3.16	0.2797	23.0843
3.18	0.28	23.1932
3.2	0.2803	23.3167
3.22	0.2806	23.4578
3.24	0.2808	23.5603
3.26	0.281	23.6579
3.28	0.2812	23.7692
3.3	0.2815	23.8773
3.32	0.2817	24.0145
3.34	0.282	24.1371
3.36	0.2822	24.2347
3.38	0.2825	24.3573
3.4	0.2828	24.4888
3.42	0.283	24.601
3.44	0.2832	24.701
3.46	0.2835	24.8164
3.48	0.2838	24.9551
3.5	0.284	25.056
3.52	0.2842	25.1608
3.54	0.2845	25.2891
3.56	0.2848	25.427
3.58	0.285	25.5343
3.6	0.2852	25.6271
3.62	0.2855	25.7441
3.64	0.2858	25.8796
3.66	0.286	25.9934
3.68	0.2862	26.1023
3.7	0.2865	26.2144
3.72	0.2868	26.337
3.74	0.287	26.4524
3.76	0.2872	26.5573
3.78	0.2875	26.6597
3.8	0.2877	26.7856
