Zeit	Weg	Kraft
s	mm	N
0.02	0.245	5.5906
0.04	0.2454	5.7229
0.06	0.2456	5.8431
0.08	0.2459	5.9512
0.1	0.2461	6.0537
0.12	0.2464	6.1618
0.14	0.2467	6.282
0.16	0.2469	6.3998
0.18	0.2472	6.5095
0.2	0.2474	6.6216
0.22	0.2477	6.745
0.24	0.248	6.862
0.26	0.2482	6.9725
0.28	0.2485	7.0806
0.3	0.2487	7.1823
0.32	0.2489	7.2831
0.34	0.2491	7.3904
0.36	0.2494	7.505
0.38	0.2496	7.6171
0.4	0.2499	7.7357
0.42	0.2502	7.8575
0.44	0.2505	7.9729
0.46	0.2507	8.0874
0.48	0.251	8.1971
0.5	0.2512	8.306
0.52	0.2514	8.4125
0.54	0.2517	8.515
0.56	0.2519	8.6247
0.58	0.2522	8.7344
0.6	0.2524	8.8473
0.62	0.2527	8.9563
0.64	0.2529	9.0523
0.66	0.2532	9.1604
0.68	0.2534	9.2676
0.7	0.2537	9.3774
0.72	0.2539	9.5
0.74	0.2542	9.6226
0.76	0.2545	9.746
0.78	0.2547	9.863
0.8	0.255	9.9808
0.82	0.2552	10.0953
0.84	0.2555	10.2075
0.86	0.2557	10.3172
0.88	0.256	10.4326
0.9	0.2563	10.5576
0.92	0.2565	10.6762
0.94	0.2568	10.7875
0.96	0.257	10.8811
0.98	0.2572	10.9731
1.	0.2574	11.0779
1.02	0.2577	11.1949
1.04	0.258	11.3167
1.06	0.2582	11.4377
1.08	0.2585	11.5474
1.1	0.2587	11.6684
1.12	0.259	11.7943
1.14	0.2592	11.9032
1.16	0.2595	12.0089
1.18	0.2597	12.1138
1.2	0.2599	12.213
1.22	0.2602	12.3219
1.24	0.2604	12.4429
1.26	0.2607	12.5631
1.28	0.2609	12.6833
1.3	0.2612	12.8043
1.32	0.2615	12.9213
1.34	0.2617	13.0334
1.36	0.262	13.1439
1.38	0.2622	13.2432
1.4	0.2624	13.3448
1.42	0.2626	13.4529
1.44	0.2629	13.5659
1.46	0.2631	13.682
1.48	0.2634	13.8022
1.5	0.2637	13.9176
1.52	0.2639	14.0321
1.54	0.2642	14.1427
1.56	0.2644	14.2629
1.58	0.2647	14.3895
1.6	0.265	14.5162
1.62	0.2652	14.634
1.64	0.2655	14.7437
1.66	0.2657	14.851
1.68	0.2659	14.9574
1.7	0.2662	15.0704
1.72	0.2664	15.1825
1.74	0.2667	15.2955
1.76	0.2669	15.41
1.78	0.2672	15.5125
1.8	0.2674	15.6206
1.82	0.2677	15.7384
1.84	0.2679	15.8448
1.86	0.2682	15.9537
1.88	0.2684	16.0707
1.9	0.2687	16.1861
1.92	0.269	16.3071
1.94	0.2692	16.4112
1.96	0.2694	16.5063
1.98	0.2696	16.6072
2.	0.2699	16.7145
2.02	0.2701	16.8282
2.04	0.2704	16.9388
2.06	0.2706	17.0598
2.08	0.2709	17.1783
2.1	0.2712	17.2897
2.12	0.2714	17.405
2.14	0.2717	17.5212
2.16	0.2719	17.6382
2.18	0.2722	17.7535
2.2	0.2725	17.8705
2.22	0.2727	17.9875
2.24	0.273	18.1028
2.26	0.2732	18.2214
2.28	0.2735	18.3328
2.3	0.2737	18.4417
2.32	0.274	18.5578
2.34	0.2742	18.6635
2.36	0.2744	18.7627
2.38	0.2747	18.8773
2.4	0.275	19.0023
2.42	0.2752	19.1201
2.44	0.2754	19.2234
2.46	0.2757	19.3339
2.48	0.2759	19.4549
2.5	0.2762	19.58
2.52	0.2765	19.6905
2.54	0.2767	19.7824
2.56	0.2769	19.8978
2.58	0.2772	20.0293
2.6	0.2775	20.1447
2.62	0.2777	20.235
2.64	0.2779	20.3254
2.66	0.2781	20.4343
2.68	0.2784	20.5537
2.7	0.2787	20.6852
2.72	0.279	20.8134
2.74	0.2792	20.9312
2.76	0.2795	21.049
2.78	0.2797	21.1531
2.8	0.2799	21.2499
2.82	0.2802	21.3596
2.84	0.2804	21.4677
2.86	0.2807	21.5758
2.88	0.2809	21.6823
2.9	0.2811	21.7968
2.92	0.2814	21.9227
2.94	0.2817	22.0469
2.96	0.2819	22.1607
2.98	0.2822	22.2696
3.	0.2824	22.3801
3.02	0.2827	22.4987
3.04	0.2829	22.61
3.06	0.2832	22.7254
3.08	0.2834	22.8447
3.1	0.2837	22.9641
3.12	0.2839	23.0811
3.14	0.2841	23.1908
3.16	0.2844	23.303
3.18	0.2846	23.4175
3.2	0.2849	23.5345
3.22	0.2851	23.6507
3.24	0.2854	23.7572
3.26	0.2856	23.8693
3.28	0.2859	23.9927
3.3	0.2861	24.1137
3.32	0.2864	24.2388
3.34	0.2867	24.3678
3.36	0.287	24.5026
3.38	0.2872	24.6203
3.4	0.2874	24.7244
3.42	0.2877	24.8325
3.44	0.2879	24.9471
3.46	0.2882	25.0632
3.48	0.2884	25.1746
3.5	0.2886	25.277
3.52	0.2889	25.3859
3.54	0.2891	25.49
3.56	0.2894	25.6215
3.58	0.2897	25.7619
3.6	0.29	25.8885
3.62	0.2902	26.0039
3.64	0.2904	26.1087
3.66	0.2907	26.2233
3.68	0.2909	26.3459
3.7	0.2912	26.4718
3.72	0.2915	26.5984
3.74	0.2917	26.7251
3.76	0.292	26.8461
3.78	0.2922	26.9655
3.8	0.2925	27.0768
3.82	0.2927	27.1881
3.84	0.2929	27.3035
3.86	0.2932	27.4342
3.88	0.2935	27.5641
3.9	0.2937	27.6827
3.92	0.294	27.7948
3.94	0.2942	27.9013
3.96	0.2944	28.0061
3.98	0.2946	28.1191
4.	0.2949	28.2441
4.02	0.2952	28.3716
4.04	0.2954	28.4902
