Zeit	Weg	Kraft
s	mm	N
0.02	0.2444	5.4164
0.04	0.2447	5.5511
0.06	0.2451	5.7036
0.08	0.2454	5.827
0.1	0.2456	5.9141
0.12	0.2458	6.0012
0.14	0.246	6.1101
0.16	0.2463	6.2312
0.18	0.2466	6.3497
0.2	0.2468	6.4562
0.22	0.247	6.5611
0.24	0.2474	6.6918
0.26	0.2477	6.8297
0.28	0.2479	6.9346
0.3	0.2481	7.0258
0.32	0.2483	7.1282
0.34	0.2486	7.2444
0.36	0.2488	7.3573
0.38	0.2491	7.4711
0.4	0.2494	7.6026
0.42	0.2496	7.7228
0.44	0.2498	7.8131
0.46	0.2501	7.9196
0.48	0.2504	8.035
0.5	0.2506	8.1608
0.52	0.2509	8.2665
0.54	0.2511	8.3633
0.56	0.2514	8.4746
0.58	0.2516	8.5868
0.6	0.2518	8.6908
0.62	0.2521	8.8175
0.64	0.2524	8.9409
0.66	0.2526	9.0369
0.68	0.2528	9.1273
0.7	0.2531	9.2394
0.72	0.2534	9.3653
0.74	0.2536	9.4693
0.76	0.2538	9.571
0.78	0.2541	9.6799
0.8	0.2544	9.8243
0.82	0.2547	9.9542
0.84	0.2549	10.0486
0.86	0.2551	10.1429
0.88	0.2554	10.2551
0.9	0.2556	10.364
0.92	0.2558	10.468
0.94	0.2561	10.5745
0.96	0.2563	10.6923
0.98	0.2566	10.8149
1.	0.2568	10.9101
1.02	0.2571	11.0158
1.04	0.2574	11.1513
1.06	0.2576	11.2715
1.08	0.2578	11.3587
1.1	0.2581	11.4781
1.12	0.2584	11.616
1.14	0.2587	11.7265
1.16	0.2589	11.8185
1.18	0.2591	11.9314
1.2	0.2594	12.0452
1.22	0.2596	12.1525
1.24	0.2598	12.2525
1.26	0.2601	12.3542
1.28	0.2603	12.4711
1.3	0.2607	12.6099
1.32	0.2609	12.7301
1.34	0.2611	12.8261
1.36	0.2614	12.9277
1.38	0.2616	13.0278
1.4	0.2618	13.1439
1.42	0.2621	13.2593
1.44	0.2623	13.3609
1.46	0.2626	13.4787
1.48	0.2629	13.5949
1.5	0.2631	13.6933
1.52	0.2633	13.8087
1.54	0.2637	13.9402
1.56	0.2639	14.0434
1.58	0.2641	14.1298
1.6	0.2644	14.2572
1.62	0.2647	14.4024
1.64	0.2649	14.5113
1.66	0.2651	14.6001
1.68	0.2653	14.7082
1.7	0.2656	14.8316
1.72	0.2659	14.9429
1.74	0.2661	15.0438
1.76	0.2664	15.1567
1.78	0.2667	15.2979
1.8	0.2669	15.4221
1.82	0.2671	15.5141
1.84	0.2673	15.6044
1.86	0.2676	15.7182
1.88	0.2678	15.8231
1.9	0.2681	15.9295
1.92	0.2684	16.0562
1.94	0.2686	16.1804
1.96	0.2689	16.2813
1.98	0.2691	16.374
2.	0.2694	16.4942
2.02	0.2697	16.633
2.04	0.2699	16.7468
2.06	0.2701	16.8274
2.08	0.2703	16.9218
2.1	0.2706	17.063
2.12	0.2709	17.1824
2.14	0.2711	17.2711
2.16	0.2713	17.3736
2.18	0.2716	17.501
2.2	0.2719	17.6237
2.22	0.2721	17.7116
2.24	0.2723	17.8181
2.26	0.2726	17.9504
2.28	0.2729	18.0657
2.3	0.2731	18.1593
2.32	0.2734	18.2739
2.34	0.2737	18.4167
2.36	0.2739	18.5336
2.38	0.2741	18.6175
2.4	0.2743	18.7127
2.42	0.2746	18.8249
2.44	0.2748	18.9394
2.46	0.2751	19.054
2.48	0.2754	19.1782
2.5	0.2756	19.3065
2.52	0.2759	19.4065
2.54	0.2761	19.5065
2.56	0.2763	19.6235
2.58	0.2766	19.7486
2.6	0.2769	19.8647
2.62	0.2771	19.9712
2.64	0.2774	20.0866
2.66	0.2776	20.1955
2.68	0.2778	20.3004
2.7	0.2781	20.4109
2.72	0.2784	20.5295
2.74	0.2786	20.6424
2.76	0.2788	20.744
2.78	0.2791	20.8634
2.8	0.2794	21.0046
2.82	0.2797	21.1192
2.84	0.2799	21.2063
2.86	0.2801	21.3104
2.88	0.2803	21.4185
2.9	0.2806	21.5395
2.92	0.2809	21.6742
2.94	0.2811	21.7799
2.96	0.2813	21.8791
2.98	0.2816	22.0179
3.	0.2819	22.1703
3.02	0.2822	22.2809
3.04	0.2823	22.3607
3.06	0.2826	22.4696
3.08	0.2829	22.6011
3.1	0.2831	22.7165
3.12	0.2833	22.8117
3.14	0.2836	22.9343
3.16	0.2839	23.0779
3.18	0.2841	23.1868
3.2	0.2843	23.2788
