Zeit	Weg	Kraft
s	mm	N
0.02	0.246	5.4269
0.04	0.2464	5.5656
0.06	0.2467	5.7245
0.08	0.247	5.8383
0.1	0.2472	5.927
0.12	0.2474	6.0456
0.14	0.2478	6.1771
0.16	0.248	6.2836
0.18	0.2482	6.3731
0.2	0.2484	6.4837
0.22	0.2487	6.6152
0.24	0.249	6.741
0.26	0.2493	6.8628
0.28	0.2495	6.9846
0.3	0.2498	7.0976
0.32	0.25	7.1855
0.34	0.2502	7.2888
0.36	0.2505	7.4243
0.38	0.2508	7.5461
0.4	0.251	7.6413
0.42	0.2513	7.751
0.44	0.2516	7.8785
0.46	0.2518	7.985
0.48	0.252	8.0745
0.5	0.2523	8.1842
0.52	0.2525	8.3052
0.54	0.2528	8.4053
0.56	0.253	8.4988
0.58	0.2532	8.6094
0.6	0.2535	8.7336
0.62	0.2538	8.8554
0.64	0.254	8.9627
0.66	0.2543	9.0732
0.68	0.2545	9.1878
0.7	0.2548	9.312
0.72	0.2551	9.4371
0.74	0.2553	9.5306
0.76	0.2555	9.6315
0.78	0.2557	9.7388
0.8	0.256	9.8654
0.82	0.2563	9.9816
0.84	0.2565	10.0703
0.86	0.2567	10.1817
0.88	0.257	10.3067
0.9	0.2573	10.4221
0.92	0.2575	10.5197
0.94	0.2578	10.635
0.96	0.2581	10.7657
0.98	0.2583	10.8658
1.	0.2585	10.9585
1.02	0.2588	11.0836
1.04	0.2591	11.207
1.06	0.2593	11.3038
1.08	0.2595	11.3966
1.1	0.2597	11.5103
1.12	0.2601	11.6459
1.14	0.2603	11.7548
1.16	0.2605	11.8524
1.18	0.2607	11.9468
1.2	0.261	12.0597
1.22	0.2613	12.1888
1.24	0.2615	12.2896
1.26	0.2617	12.3913
1.28	0.262	12.5123
1.3	0.2623	12.6405
1.32	0.2625	12.7349
1.34	0.2627	12.8221
1.36	0.263	12.9358
1.38	0.2633	13.0641
1.4	0.2635	13.1867
1.42	0.2638	13.2916
1.44	0.264	13.3755
1.46	0.2642	13.486
1.48	0.2645	13.6215
1.5	0.2648	13.749
1.52	0.265	13.8595
1.54	0.2653	13.9563
1.56	0.2655	14.0757
1.58	0.2658	14.1911
1.6	0.266	14.2984
1.62	0.2663	14.4242
1.64	0.2665	14.5242
1.66	0.2667	14.6235
1.68	0.267	14.7477
1.7	0.2673	14.8647
1.72	0.2675	14.9607
1.74	0.2678	15.072
1.76	0.2681	15.2075
1.78	0.2683	15.3148
1.8	0.2685	15.4157
1.82	0.2687	15.5197
1.84	0.269	15.6391
1.86	0.2693	15.7593
1.88	0.2695	15.8577
1.9	0.2698	15.9731
1.92	0.27	16.1014
1.94	0.2703	16.2062
1.96	0.2705	16.2926
1.98	0.2707	16.4055
2.	0.271	16.5394
2.02	0.2713	16.6693
2.04	0.2716	16.7758
2.06	0.2718	16.8734
2.08	0.272	16.9807
2.1	0.2723	17.1041
2.12	0.2725	17.2042
2.14	0.2727	17.2961
2.16	0.273	17.4163
2.18	0.2733	17.5502
2.2	0.2735	17.6624
2.22	0.2737	17.7584
2.24	0.274	17.881
2.26	0.2743	18.0157
2.28	0.2745	18.1262
2.3	0.2748	18.2247
2.32	0.275	18.3344
2.34	0.2753	18.4554
2.36	0.2756	18.5909
2.38	0.2758	18.6958
2.4	0.276	18.7869
2.42	0.2763	18.9088
2.44	0.2765	19.0386
2.46	0.2768	19.1395
2.48	0.277	19.2411
2.5	0.2773	19.3742
2.52	0.2775	19.4985
2.54	0.2778	19.5961
2.56	0.278	19.7058
2.58	0.2783	19.83
2.6	0.2785	19.9365
