Zeit	Weg	Kraft
s	mm	N
0.02	0.244	5.5688
0.04	0.2443	5.7132
0.06	0.2447	5.8762
0.08	0.2449	5.9924
0.1	0.2451	6.0714
0.12	0.2454	6.1868
0.14	0.2457	6.3223
0.16	0.246	6.449
0.18	0.2462	6.5579
0.2	0.2465	6.6692
0.22	0.2467	6.7821
0.24	0.247	6.8894
0.26	0.2472	6.9983
0.28	0.2475	7.1177
0.3	0.2478	7.2436
0.32	0.248	7.3452
0.34	0.2481	7.4162
0.36	0.2484	7.5243
0.38	0.2487	7.6655
0.4	0.249	7.7938
0.42	0.2493	7.9156
0.44	0.2495	8.0309
0.46	0.2498	8.1455
0.48	0.25	8.2568
0.5	0.2502	8.3496
0.52	0.2505	8.4601
0.54	0.2508	8.5876
0.56	0.251	8.6981
0.58	0.2512	8.7965
0.6	0.2515	8.9159
0.62	0.2518	9.0321
0.64	0.2519	9.1208
0.66	0.2522	9.2201
0.68	0.2525	9.3532
0.7	0.2528	9.4814
0.72	0.253	9.5855
0.74	0.2532	9.6702
0.76	0.2534	9.7743
0.78	0.2537	9.9074
0.8	0.254	10.0429
0.82	0.2543	10.1607
0.84	0.2545	10.2575
0.86	0.2547	10.3608
0.88	0.255	10.4955
0.9	0.2553	10.6124
0.92	0.2555	10.6988
0.94	0.2557	10.8012
0.96	0.256	10.923
0.98	0.2562	11.0489
1.	0.2565	11.1683
1.02	0.2567	11.2707
1.04	0.257	11.3748
1.06	0.2572	11.4885
1.08	0.2575	11.612
1.1	0.2578	11.7338
1.12	0.258	11.8266
1.14	0.2582	11.9226
1.16	0.2585	12.0444
1.18	0.2588	12.1743
1.2	0.259	12.292
1.22	0.2593	12.4001
1.24	0.2595	12.4937
1.26	0.2597	12.5986
1.28	0.26	12.739
1.3	0.2603	12.86
1.32	0.2605	12.9503
1.34	0.2607	13.0584
1.36	0.261	13.1883
1.38	0.2612	13.3093
1.4	0.2615	13.4239
1.42	0.2618	13.5449
1.44	0.262	13.657
1.46	0.2622	13.7498
1.48	0.2625	13.8732
1.5	0.2628	13.9999
1.52	0.2629	14.0757
1.54	0.2631	14.1564
1.56	0.2634	14.279
1.58	0.2637	14.4169
1.6	0.264	14.5404
1.62	0.2642	14.6541
1.64	0.2645	14.7711
1.66	0.2647	14.8792
1.68	0.265	14.9946
1.7	0.2652	15.1156
1.72	0.2655	15.235
1.74	0.2658	15.3576
1.76	0.266	15.477
1.78	0.2663	15.5964
1.8	0.2665	15.6948
1.82	0.2667	15.7908
1.84	0.267	15.9166
1.86	0.2672	16.0263
