Zeit	Weg	Kraft
s	mm	N
0.02	0.2434	5.0783
0.04	0.2436	5.2107
0.06	0.244	5.3655
0.08	0.2443	5.5164
0.1	0.2446	5.6221
0.12	0.2448	5.7116
0.14	0.245	5.8302
0.16	0.2453	5.9601
0.18	0.2456	6.0771
0.2	0.2458	6.1795
0.22	0.2461	6.2852
0.24	0.2464	6.4022
0.26	0.2467	6.5296
0.28	0.2469	6.6426
0.3	0.2471	6.745
0.32	0.2474	6.8596
0.34	0.2477	6.9766
0.36	0.2479	7.0968
0.38	0.2481	7.1944
0.4	0.2483	7.2863
0.42	0.2486	7.413
0.44	0.2489	7.5461
0.46	0.2492	7.6542
0.48	0.2493	7.7397
0.5	0.2496	7.8462
0.52	0.2499	7.9793
0.54	0.2502	8.0931
0.56	0.2504	8.2004
0.58	0.2507	8.3165
0.6	0.2509	8.4311
0.62	0.2512	8.5497
0.64	0.2514	8.6489
0.66	0.2516	8.7465
0.68	0.2519	8.8724
0.7	0.2522	9.0014
0.72	0.2524	9.1039
0.74	0.2526	9.1878
0.76	0.2529	9.2878
0.78	0.2531	9.4112
0.8	0.2534	9.5306
0.82	0.2537	9.6492
0.84	0.2539	9.742
0.86	0.2541	9.8299
0.88	0.2544	9.955
0.9	0.2547	10.0929
0.92	0.2549	10.2131
0.94	0.2551	10.3067
0.96	0.2554	10.4075
0.98	0.2556	10.5277
1.	0.2559	10.6504
1.02	0.2562	10.7673
1.04	0.2564	10.8795
1.06	0.2567	11.0013
1.08	0.2569	11.1191
1.1	0.2571	11.2086
1.12	0.2573	11.3038
1.14	0.2576	11.4289
1.16	0.2579	11.5603
1.18	0.2582	11.6701
1.2	0.2584	11.7596
1.22	0.2586	11.8758
1.24	0.2589	12.0016
1.26	0.2592	12.1194
1.28	0.2593	12.1952
1.3	0.2595	12.2791
1.32	0.2598	12.4098
1.34	0.2602	12.5518
1.36	0.2604	12.6873
1.38	0.2607	12.8043
1.4	0.2609	12.8955
1.42	0.2611	12.9955
1.44	0.2614	13.1213
1.46	0.2617	13.2537
1.48	0.2619	13.3553
1.5	0.2621	13.4424
1.52	0.2624	13.5529
1.54	0.2626	13.6844
1.56	0.2629	13.8111
1.58	0.2632	13.924
1.6	0.2634	14.0297
1.62	0.2637	14.1443
1.64	0.2639	14.2621
1.66	0.2642	14.3831
1.68	0.2644	14.5025
1.7	0.2646	14.5952
1.72	0.2649	14.7106
1.74	0.2652	14.8413
1.76	0.2654	14.9704
1.78	0.2656	15.0647
1.8	0.2658	15.1543
1.82	0.2661	15.2688
1.84	0.2664	15.4052
1.86	0.2667	15.5399
1.88	0.2669	15.6424
1.9	0.2671	15.7456
1.92	0.2674	15.8682
1.94	0.2677	15.9804
1.96	0.2679	16.0739
1.98	0.2681	16.1796
2.	0.2684	16.3031
2.02	0.2686	16.416
2.04	0.2689	16.5273
2.06	0.2692	16.6451
2.08	0.2694	16.7613
2.1	0.2697	16.867
2.12	0.2699	16.9775
2.14	0.2701	17.0856
2.16	0.2704	17.1961
2.18	0.2706	17.3163
2.2	0.2709	17.4341
2.22	0.2712	17.5535
2.24	0.2714	17.6672
2.26	0.2716	17.7568
2.28	0.2718	17.8528
2.3	0.2721	17.9722
2.32	0.2724	18.1012
2.34	0.2727	18.2174
2.36	0.2729	18.3416
2.38	0.2732	18.4465
2.4	0.2734	18.5425
2.42	0.2737	18.6619
2.44	0.2739	18.7902
2.46	0.2742	18.9023
2.48	0.2744	18.9943
2.5	0.2746	19.1032
2.52	0.2749	19.2355
2.54	0.2752	19.3525
2.56	0.2754	19.4598
2.58	0.2756	19.5759
2.6	0.2759	19.6913
2.62	0.2761	19.8002
2.64	0.2764	19.9091
2.66	0.2767	20.0341
2.68	0.2769	20.143
2.7	0.2771	20.2302
2.72	0.2774	20.3496
2.74	0.2776	20.473
2.76	0.2779	20.5851
2.78	0.2782	20.6965
2.8	0.2784	20.811
2.82	0.2787	20.9223
2.84	0.2789	21.0087
2.86	0.2791	21.1071
2.88	0.2794	21.2305
2.9	0.2797	21.3636
2.92	0.2799	21.483
2.94	0.2801	21.5879
2.96	0.2804	21.6919
2.98	0.2806	21.8041
3.	0.2809	21.9251
3.02	0.2812	22.0493
3.04	0.2814	22.1695
3.06	0.2817	22.2865
3.08	0.2819	22.4091
3.1	0.2822	22.5342
3.12	0.2824	22.6455
3.14	0.2826	22.7366
3.16	0.2829	22.8456
3.18	0.2832	22.9795
3.2	0.2834	23.1102
3.22	0.2837	23.2215
3.24	0.2838	23.3062
3.26	0.2841	23.4143
3.28	0.2844	23.5579
3.3	0.2847	23.6854
3.32	0.2849	23.7967
3.34	0.2851	23.9064
3.36	0.2854	24.0218
3.38	0.2857	24.1492
3.4	0.2859	24.2694
3.42	0.2862	24.392
3.44	0.2864	24.5074
3.46	0.2867	24.622
3.48	0.2869	24.7341
3.5	0.2871	24.8438
3.52	0.2874	24.9592
3.54	0.2877	25.0737
3.56	0.2879	25.1826
3.58	0.2881	25.2875
3.6	0.2883	25.3867
3.62	0.2886	25.4932
3.64	0.2888	25.6078
3.66	0.2891	25.7296
3.68	0.2893	25.8554
3.7	0.2896	25.9893
3.72	0.2899	26.1168
3.74	0.2902	26.2265
3.76	0.2904	26.3266
3.78	0.2906	26.4282
3.8	0.2909	26.5468
3.82	0.2911	26.6783
3.84	0.2914	26.8057
3.86	0.2917	26.93
3.88	0.2919	27.0421
3.9	0.2922	27.1542
3.92	0.2924	27.2712
3.94	0.2927	27.3898
3.96	0.2929	27.51
3.98	0.2932	27.6318
4.	0.2934	27.7544
4.02	0.2937	27.8722
4.04	0.2939	27.9779
4.06	0.2941	28.0868
4.08	0.2944	28.2054
4.1	0.2946	28.3256
4.12	0.2949	28.4402
4.14	0.2951	28.5612
4.16	0.2954	28.6814
4.18	0.2956	28.7975
4.2	0.2959	28.9194
4.22	0.2961	29.0371
4.24	0.2964	29.146
4.26	0.2966	29.2606
4.28	0.2969	29.3864
4.3	0.2971	29.5107
4.32	0.2974	29.6333
4.34	0.2977	29.7567
4.36	0.2979	29.881
4.38	0.2982	29.9979
4.4	0.2984	30.1133
4.42	0.2987	30.2311
4.44	0.2989	30.3464
4.46	0.2991	30.4529
4.48	0.2994	30.5731
4.5	0.2997	30.6998
4.52	0.2999	30.8272
4.54	0.3002	30.937
4.56	0.3004	31.0467
4.58	0.3007	31.1741
4.6	0.3009	30.9321
4.62	0.3012	-0.1653
