Zeit	Weg	Kraft
s	mm	N
0.02	0.243	5.4172
0.04	0.2434	5.5632
0.06	0.2436	5.6842
0.08	0.2438	5.7794
0.1	0.2441	5.8738
0.12	0.2443	5.9899
0.14	0.2446	6.1093
0.16	0.2448	6.2166
0.18	0.245	6.3151
0.2	0.2453	6.4167
0.22	0.2455	6.5288
0.24	0.2458	6.641
0.26	0.2461	6.7531
0.28	0.2463	6.8668
0.3	0.2466	6.9749
0.32	0.2468	7.0742
0.34	0.247	7.1839
0.36	0.2473	7.2888
0.38	0.2476	7.4114
0.4	0.2478	7.5356
0.42	0.2481	7.6486
0.44	0.2483	7.7575
0.46	0.2485	7.8502
0.48	0.2488	7.9608
0.5	0.249	8.0793
0.52	0.2493	8.1915
0.54	0.2495	8.3101
0.56	0.2498	8.427
0.58	0.2501	8.5472
0.6	0.2503	8.6529
0.62	0.2506	8.761
0.64	0.2508	8.874
0.66	0.251	8.9748
0.68	0.2513	9.0797
0.7	0.2515	9.1934
0.72	0.2518	9.3088
0.74	0.2521	9.4258
0.76	0.2523	9.5363
0.78	0.2526	9.6549
0.8	0.2528	9.7557
0.82	0.253	9.8436
0.84	0.2533	9.9606
0.86	0.2536	10.0889
0.88	0.2539	10.2123
0.9	0.2541	10.3115
0.92	0.2543	10.4116
0.94	0.2546	10.5374
0.96	0.2548	10.656
0.98	0.255	10.7504
1.	0.2552	10.8448
1.02	0.2555	10.9722
1.04	0.2558	11.0965
1.06	0.2561	11.2151
1.08	0.2563	11.3312
1.1	0.2565	11.4232
1.12	0.2568	11.5305
1.14	0.2571	11.6588
1.16	0.2573	11.7757
1.18	0.2575	11.8725
1.2	0.2578	11.9847
1.22	0.2581	12.1129
1.24	0.2583	12.2154
1.26	0.2585	12.3074
1.28	0.2588	12.4437
1.3	0.2591	12.576
1.32	0.2593	12.6712
1.34	0.2595	12.7454
1.36	0.2597	12.8567
1.38	0.26	12.9923
1.4	0.2603	13.1133
1.42	0.2606	13.2262
1.44	0.2608	13.3432
1.46	0.2611	13.4569
1.48	0.2613	13.5771
1.5	0.2616	13.6917
1.52	0.2618	13.8046
1.54	0.262	13.9023
1.56	0.2622	13.9862
1.58	0.2625	14.1064
1.6	0.2628	14.2459
1.62	0.2631	14.3677
1.64	0.2633	14.4774
1.66	0.2635	14.5734
1.68	0.2638	14.6807
1.7	0.264	14.8042
1.72	0.2643	14.9365
1.74	0.2646	15.0526
1.76	0.2648	15.1503
1.78	0.2651	15.2817
1.8	0.2653	15.4003
1.82	0.2655	15.4923
1.84	0.2658	15.598
1.86	0.2661	15.7351
1.88	0.2663	15.8642
1.9	0.2666	15.9634
1.92	0.2668	16.0635
1.94	0.2671	16.1893
1.96	0.2673	16.3232
1.98	0.2676	16.4265
2.	0.2678	16.5136
2.02	0.268	16.6233
2.04	0.2683	16.754
2.06	0.2686	16.875
2.08	0.2688	16.9847
2.1	0.269	17.0823
2.12	0.2693	17.1985
2.14	0.2696	17.3187
2.16	0.2698	17.4099
2.18	0.27	17.5147
2.2	0.2703	17.6414
2.22	0.2706	17.76
2.24	0.2708	17.8689
2.26	0.271	17.973
2.28	0.2713	18.0811
2.3	0.2716	18.2029
2.32	0.2718	18.3311
2.34	0.272	18.4239
2.36	0.2723	18.5151
2.38	0.2725	18.6361
2.4	0.2728	18.7627
2.42	0.2731	18.8749
2.44	0.2733	18.987
2.46	0.2736	19.0983
2.48	0.2738	19.2129
2.5	0.2741	19.3218
2.52	0.2742	19.4073
2.54	0.2745	19.5162
2.56	0.2748	19.6477
2.58	0.2751	19.78
2.6	0.2753	19.8962
2.62	0.2755	19.993
2.64	0.2758	20.1043
2.66	0.2761	20.2342
2.68	0.2763	20.3512
2.7	0.2765	20.4327
2.72	0.2767	20.5238
2.74	0.277	20.6593
2.76	0.2773	20.7941
2.78	0.2776	20.9046
2.8	0.2778	21.007
2.82	0.278	21.1119
2.84	0.2783	21.2281
2.86	0.2786	21.3515
2.88	0.2788	21.4588
2.9	0.279	21.5427
2.92	0.2793	21.6476
2.94	0.2796	21.7847
2.96	0.2798	21.9033
2.98	0.2801	22.0058
3.	0.2803	22.1171
3.02	0.2806	22.2341
3.04	0.2808	22.3486
3.06	0.281	22.4599
3.08	0.2813	22.5737
3.1	0.2815	22.6947
3.12	0.2818	22.8302
3.14	0.2821	22.9488
3.16	0.2823	23.0327
3.18	0.2825	23.1448
3.2	0.2828	23.2739
3.22	0.2831	23.3957
3.24	0.2833	23.5111
3.26	0.2835	23.6192
3.28	0.2838	23.7329
3.3	0.284	23.8467
3.32	0.2843	23.9717
3.34	0.2846	24.0992
3.36	0.2848	24.2202
3.38	0.2851	24.3267
3.4	0.2853	24.4324
3.42	0.2856	24.555
3.44	0.2858	24.6857
3.46	0.2861	24.8002
3.48	0.2863	24.9237
3.5	0.2866	25.0374
3.52	0.2868	25.1286
3.54	0.287	25.2367
3.56	0.2873	25.3658
3.58	0.2876	25.4916
3.6	0.2878	25.5965
3.62	0.288	25.7022
3.64	0.2883	25.8159
3.66	0.2885	25.9248
3.68	0.2888	26.0402
3.7	0.289	26.1604
3.72	0.2893	26.287
3.74	0.2896	26.4024
3.76	0.2898	26.5145
3.78	0.29	26.625
3.8	0.2903	26.738
3.82	0.2905	26.8582
3.84	0.2908	26.9865
3.86	0.2911	27.1212
3.88	0.2914	27.2438
3.9	0.2916	27.3495
3.92	0.2918	27.4576
3.94	0.2921	27.5826
3.96	0.2923	27.7069
3.98	0.2925	27.8077
4.	0.2928	27.9247
4.02	0.2931	28.0521
4.04	0.2933	28.1715
4.06	0.2936	28.295
4.08	0.2938	28.4192
4.1	0.294	28.5087
4.12	0.2942	28.6096
4.14	0.2945	28.7451
4.16	0.2948	28.8871
4.18	0.2951	29.0113
4.2	0.2953	29.1218
4.22	0.2955	29.238
4.24	0.2958	29.3622
4.26	0.2961	29.4857
4.28	0.2963	29.6115
4.3	0.2965	29.7116
4.32	0.2968	29.8269
4.34	0.2971	29.9624
4.36	0.2973	30.0754
4.38	0.2975	30.1786
4.4	0.2978	30.2997
4.42	0.2981	30.4392
4.44	0.2984	30.5618
4.46	0.2985	30.6449
4.48	0.2987	30.7345
4.5	0.299	30.8652
4.52	0.2993	30.9967
4.54	0.2995	31.108
4.56	0.2998	31.2201
4.58	0.3	31.346
4.6	0.3003	31.467
4.62	0.3006	21.2668
4.64	0.3009	0.0864
