Zeit	Weg	Kraft
s	mm	N
0.02	0.2388	5.5325
0.04	0.2392	5.6866
0.06	0.2396	5.8463
0.08	0.2398	5.9552
0.1	0.24	6.0383
0.12	0.2403	6.1295
0.14	0.2405	6.2336
0.16	0.2408	6.336
0.18	0.241	6.4288
0.2	0.2413	6.5466
0.22	0.2416	6.6756
0.24	0.2418	6.7733
0.26	0.242	6.8676
0.28	0.2423	6.9935
0.3	0.2426	7.121
0.32	0.2429	7.2178
0.34	0.2431	7.3017
0.36	0.2433	7.4017
0.38	0.2435	7.5017
0.4	0.2438	7.6179
0.42	0.2441	7.7542
0.44	0.2443	7.8696
0.46	0.2446	7.964
0.48	0.2448	8.068
0.5	0.2451	8.202
0.52	0.2453	8.3133
0.54	0.2455	8.402
0.56	0.2458	8.5101
0.58	0.2461	8.6448
0.6	0.2464	8.7594
0.62	0.2466	8.8481
0.64	0.2468	8.949
0.66	0.2471	9.07
0.68	0.2473	9.1765
0.7	0.2476	9.308
0.72	0.2479	9.4362
0.74	0.2481	9.5322
0.76	0.2483	9.6202
0.78	0.2485	9.7315
0.8	0.2488	9.8694
0.82	0.2491	9.9896
0.84	0.2493	10.0905
0.86	0.2496	10.2034
0.88	0.2498	10.3164
0.9	0.2501	10.4463
0.92	0.2504	10.5632
0.94	0.2506	10.656
0.96	0.2508	10.7585
0.98	0.2511	10.8803
1.	0.2514	11.0142
1.02	0.2516	11.111
1.04	0.2518	11.2086
1.06	0.2521	11.3377
1.08	0.2523	11.453
1.1	0.2526	11.5498
1.12	0.2528	11.6612
1.14	0.2531	11.7862
1.16	0.2533	11.8935
1.18	0.2536	11.9952
1.2	0.2538	12.1178
1.22	0.2541	12.2348
1.24	0.2543	12.3412
1.26	0.2545	12.4469
1.28	0.2548	12.5663
1.3	0.2551	12.7107
1.32	0.2554	12.8172
1.34	0.2555	12.9019
1.36	0.2558	13.0044
1.38	0.2561	13.1399
1.4	0.2564	13.277
1.42	0.2566	13.3779
1.44	0.2568	13.4787
1.46	0.2571	13.6021
1.48	0.2573	13.7119
1.5	0.2576	13.8192
1.52	0.2578	13.9224
1.54	0.2581	14.0354
1.56	0.2583	14.1483
1.58	0.2586	14.262
1.6	0.2588	14.3709
1.62	0.259	14.4782
1.64	0.2593	14.5992
1.66	0.2596	14.7178
1.68	0.2598	14.8259
1.7	0.2601	14.934
1.72	0.2603	15.0421
1.74	0.2606	15.1696
1.76	0.2609	15.2987
1.78	0.2611	15.4027
1.8	0.2613	15.5084
1.82	0.2616	15.6093
1.84	0.2618	15.7182
1.86	0.2621	15.8472
1.88	0.2624	15.9691
1.9	0.2626	16.0675
1.92	0.2628	16.1675
1.94	0.263	16.2772
1.96	0.2633	16.3805
1.98	0.2635	16.4829
2.	0.2638	16.616
2.02	0.2641	16.75
2.04	0.2643	16.8597
2.06	0.2645	16.9549
2.08	0.2648	17.0638
2.1	0.2651	17.205
2.12	0.2654	17.326
2.14	0.2656	17.4284
2.16	0.2658	17.5414
2.18	0.2661	17.6495
2.2	0.2663	17.7592
2.22	0.2666	17.8705
2.24	0.2668	17.981
2.26	0.2671	18.0932
2.28	0.2673	18.2004
2.3	0.2676	18.3102
2.32	0.2678	18.4158
2.34	0.2681	18.5288
2.36	0.2684	18.6554
2.38	0.2686	18.7692
2.4	0.2689	18.8813
2.42	0.2691	18.9902
2.44	0.2693	19.0959
2.46	0.2696	19.1943
2.48	0.2698	19.2952
2.5	0.2701	19.4097
2.52	0.2703	19.5186
2.54	0.2706	19.6316
2.56	0.2709	19.7744
2.58	0.2711	19.8889
2.6	0.2713	19.9817
2.62	0.2715	20.0745
2.64	0.2718	20.2011
2.66	0.2721	20.3407
2.68	0.2723	20.4439
2.7	0.2725	20.5311
2.72	0.2728	20.6521
2.74	0.2731	20.7997
2.76	0.2734	20.9183
2.78	0.2736	21.0014
2.8	0.2738	21.0958
2.82	0.2741	21.2192
2.84	0.2743	21.3394
2.86	0.2746	21.4515
2.88	0.2748	21.5604
2.9	0.275	21.6669
2.92	0.2753	21.7839
2.94	0.2756	21.9106
2.96	0.2758	22.0308
2.98	0.2761	22.1364
3.	0.2763	22.2445
3.02	0.2766	22.3591
3.04	0.2768	22.4761
3.06	0.2771	22.5898
3.08	0.2773	22.6971
3.1	0.2776	22.8117
3.12	0.2778	22.9302
3.14	0.2781	23.0416
3.16	0.2783	23.1416
3.18	0.2786	23.257
3.2	0.2788	23.3756
3.22	0.2791	23.4861
3.24	0.2793	23.5966
3.26	0.2796	23.7103
3.28	0.2798	23.8176
3.3	0.2801	23.9346
3.32	0.2803	24.0516
3.34	0.2806	24.1605
3.36	0.2808	24.2718
3.38	0.2811	24.3896
3.4	0.2813	24.5034
3.42	0.2815	24.6195
3.44	0.2818	24.7341
3.46	0.2821	24.8615
3.48	0.2823	24.9858
3.5	0.2826	25.0947
3.52	0.2828	25.2036
3.54	0.2831	25.3343
3.56	0.2834	25.4634
3.58	0.2836	25.5553
3.6	0.2838	25.6602
3.62	0.2841	25.8046
3.64	0.2844	25.9433
3.66	0.2846	26.045
3.68	0.2848	26.1386
3.7	0.2851	26.2491
3.72	0.2853	26.3612
3.74	0.2855	26.4782
3.76	0.2859	26.6234
3.78	0.2861	26.7598
3.8	0.2864	26.8638
3.82	0.2865	26.9574
3.84	0.2868	27.076
3.86	0.2871	27.1962
3.88	0.2873	27.297
3.9	0.2875	27.4043
3.92	0.2878	27.5342
3.94	0.2881	27.6552
3.96	0.2883	27.7577
3.98	0.2885	27.8682
4.	0.2888	28.0037
4.02	0.2891	28.1304
4.04	0.2893	28.2369
4.06	0.2896	28.3522
4.08	0.2898	28.4805
4.1	0.2901	28.5902
4.12	0.2903	28.6943
4.14	0.2906	28.829
4.16	0.2909	28.9653
4.18	0.2911	29.0605
4.2	0.2913	29.1517
4.22	0.2915	29.2719
4.24	0.2919	29.4106
4.26	0.2921	29.5349
4.28	0.2923	29.6397
4.3	0.2926	29.7543
4.32	0.2928	29.8705
4.34	0.2931	29.9874
4.36	0.2933	30.1205
4.38	0.2936	30.2343
4.4	0.2938	30.3408
4.42	0.2941	30.4715
4.44	0.2944	30.6167
4.46	0.2946	30.728
4.48	0.2948	30.8216
4.5	0.2951	30.9386
4.52	0.2953	31.0523
4.54	0.2955	31.1588
4.56	0.2958	31.3016
4.58	0.2961	31.4371
4.6	0.2963	31.5412
4.62	0.2966	31.6428
4.64	0.2968	31.7606
4.66	0.2971	5.2114
